time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 1566, 5.787356, 1, 18, 4, 6, 7
1, 1583, 5.706254, 2, 22, 4, 5, 7
2, 1512, 5.968254, 2, 16, 4, 6, 7
3, 1556, 5.834190, 2, 13, 4, 6, 7
4, 1567, 5.782387, 2, 13, 4, 6, 7
5, 1565, 5.799361, 2, 13, 4, 6, 7
6, 1511, 5.986764, 2, 16, 4, 6, 7
7, 1551, 5.854288, 2, 14, 4, 6, 7
8, 1568, 5.744260, 2, 15, 4, 6, 7
9, 1519, 5.935484, 2, 16, 4, 6, 7
10, 1523, 5.958634, 2, 20, 4, 6, 7
11, 1542, 5.841115, 2, 17, 4, 6, 7
12, 1503, 5.998669, 2, 23, 4, 6, 7
13, 1523, 5.954038, 2, 18, 4, 6, 7
14, 1524, 5.967192, 2, 14, 5, 6, 7
15, 1560, 5.809615, 2, 12, 4, 6, 7
16, 1509, 5.972167, 2, 19, 5, 6, 7
17, 1502, 6.033289, 2, 14, 5, 6, 7
18, 1578, 5.742079, 2, 19, 4, 6, 7
19, 1557, 5.810533, 2, 13, 4, 6, 7
20, 1579, 5.727676, 2, 13, 4, 6, 7
21, 1602, 5.651685, 2, 13, 4, 5, 7
22, 1626, 5.547970, 2, 14, 4, 5, 7
23, 1576, 5.758883, 2, 22, 4, 5, 7
24, 1557, 5.782916, 2, 16, 4, 6, 7
25, 1516, 5.970976, 2, 15, 4, 6, 7
26, 1530, 5.938562, 2, 16, 4, 6, 7
27, 1529, 5.922825, 2, 14, 5, 6, 7
28, 1564, 5.786445, 2, 15, 4, 6, 7
29, 1528, 5.959424, 2, 16, 4, 6, 7
30, 1573, 5.741894, 2, 16, 4, 6, 7
31, 1468, 6.185967, 2, 22, 5, 6, 7
32, 1604, 5.624065, 2, 15, 4, 5, 7
33, 1548, 5.851421, 2, 14, 4, 6, 7
34, 1515, 6.004620, 2, 15, 5, 6, 7
35, 1517, 6.003296, 2, 14, 4, 6, 7
36, 1501, 6.033311, 2, 14, 5, 6, 7
37, 1474, 6.191995, 2, 15, 5, 6, 7
38, 1436, 6.391365, 3, 14, 5, 6, 8
39, 1370, 6.705839, 3, 16, 5, 7, 8
40, 1251, 7.334133, 3, 21, 5, 7, 9
41, 1297, 7.071704, 2, 17, 5, 7, 9
42, 1269, 7.233255, 3, 19, 5, 7, 9
43, 1270, 7.210236, 2, 17, 6, 7, 9
44, 1270, 7.255118, 3, 17, 5, 7, 9
