time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 1553, 5.864778, 1, 13, 4, 6, 7
1, 1550, 5.817419, 2, 15, 4, 6, 7
2, 1566, 5.812261, 2, 14, 4, 6, 7
3, 1564, 5.781969, 2, 16, 4, 6, 7
4, 1571, 5.731381, 2, 16, 4, 5, 7
5, 1569, 5.768005, 2, 14, 4, 6, 7
6, 1552, 5.840851, 2, 15, 4, 6, 7
7, 1539, 5.845354, 2, 14, 4, 6, 7
8, 1530, 5.943791, 2, 13, 4, 6, 7
9, 1547, 5.840336, 2, 20, 4, 6, 7
10, 1505, 5.998007, 2, 15, 4, 6, 7
11, 1558, 5.793967, 2, 13, 4, 6, 7
12, 1377, 6.655773, 1, 46, 5, 6, 8
13, 1507, 6.033842, 2, 16, 5, 6, 7
14, 1526, 5.980996, 2, 14, 5, 6, 7
15, 1550, 5.817419, 2, 14, 4, 6, 7
16, 1488, 6.110215, 2, 14, 5, 6, 7
17, 1433, 6.349616, 2, 34, 5, 6, 7
18, 1525, 5.961967, 2, 15, 5, 6, 7
19, 1531, 5.920314, 2, 16, 4, 6, 7
20, 1566, 5.772669, 2, 14, 4, 6, 7
21, 1568, 5.777423, 2, 13, 4, 6, 7
22, 1545, 5.871197, 2, 13, 4, 6, 7
23, 1552, 5.860180, 2, 15, 4, 6, 7
24, 1546, 5.838939, 2, 15, 4, 6, 7
25, 1533, 5.904110, 2, 14, 4, 6, 7
26, 1527, 5.958088, 2, 15, 5, 6, 7
27, 1585, 5.700315, 2, 14, 4, 5, 7
28, 1568, 5.777423, 2, 13, 4, 6, 7
29, 1574, 5.757306, 2, 14, 4, 5, 7
30, 1549, 5.840542, 2, 16, 4, 6, 7
31, 1517, 5.940672, 2, 14, 4, 6, 7
32, 1533, 5.925636, 2, 14, 5, 6, 7
33, 1543, 5.861309, 2, 17, 4, 6, 7
34, 1571, 5.746022, 2, 14, 4, 6, 7
35, 1571, 5.784214, 2, 15, 4, 6, 7
36, 1546, 5.871928, 2, 14, 4, 6, 7
37, 1604, 5.636534, 2, 14, 4, 5, 7
38, 1558, 5.752888, 2, 13, 4, 6, 7
39, 1534, 5.911343, 2, 13, 4, 6, 7
40, 1531, 5.949053, 2, 14, 4, 6, 7
41, 1524, 5.938976, 2, 14, 4, 6, 7
42, 1528, 5.918848, 2, 13, 4, 6, 7
43, 1574, 5.758577, 1, 15, 4, 6, 7
44, 1533, 5.897586, 2, 14, 4, 6, 7
45, 1286, 7.209953, 1, 57, 5, 6, 8
46, 1530, 5.951634, 2, 14, 4, 6, 7
47, 1488, 6.110215, 2, 19, 5, 6, 7
48, 1516, 5.957784, 2, 18, 5, 6, 7
49, 1549, 5.845061, 2, 15, 4, 6, 7
50, 1558, 5.815789, 2, 13, 4, 6, 7
51, 1538, 5.876463, 2, 15, 4, 6, 7
52, 1497, 6.085504, 2, 17, 5, 6, 7
53, 1400, 6.495000, 2, 18, 5, 6, 8
54, 1394, 6.522956, 2, 18, 5, 6, 8
55, 1352, 6.752959, 2, 16, 5, 7, 8
56, 1275, 7.201569, 3, 25, 5, 7, 9
57, 1325, 6.972830, 2, 19, 5, 7, 8
58, 1326, 6.952489, 3, 16, 5, 7, 8
59, 1324, 6.949396, 2, 18, 5, 7, 8
60, 1342, 6.867362, 2, 14, 5, 7, 8
61, 1341, 6.824758, 3, 19, 5, 7, 8
62, 1403, 6.531005, 2, 14, 5, 6, 8
63, 1360, 6.772794, 2, 72, 5, 6, 8
64, 1486, 6.123149, 2, 14, 5, 6, 7
65, 1504, 6.019282, 1, 14, 5, 6, 7
66, 1513, 5.988103, 2, 15, 5, 6, 7
67, 1515, 5.947855, 2, 14, 5, 6, 7
68, 1506, 6.023240, 2, 17, 5, 6, 7
69, 1557, 5.800899, 2, 14, 4, 6, 7
70, 1555, 5.824437, 2, 13, 4, 6, 7
71, 1532, 5.915796, 1, 20, 4, 6, 7
72, 1559, 5.822963, 2, 14, 4, 6, 7
73, 1551, 5.812379, 2, 17, 4, 6, 7
74, 1535, 5.956352, 2, 16, 4, 6, 7
75, 1467, 6.167689, 2, 15, 5, 6, 7
76, 1471, 6.180829, 2, 16, 5, 6, 7
77, 1314, 6.999239, 2, 21, 5, 7, 8
78, 1500, 6.053333, 2, 19, 5, 6, 7
79, 1461, 6.257358, 2, 15, 5, 6, 7
80, 1395, 6.494624, 2, 57, 5, 6, 7
81, 1454, 6.277166, 1, 15, 5, 6, 8
82, 1443, 6.326403, 2, 15, 5, 6, 8
83, 1475, 6.192542, 2, 15, 5, 6, 7
84, 1391, 6.573688, 2, 29, 5, 6, 8
85, 1439, 6.329395, 2, 16, 5, 6, 8
86, 1384, 6.562861, 2, 20, 5, 6, 8
87, 1503, 6.055888, 2, 15, 5, 6, 7
88, 1474, 6.170963, 2, 15, 5, 6, 7
89, 1532, 5.924282, 2, 17, 5, 6, 7
90, 1499, 6.070714, 2, 19, 4, 6, 7
91, 1573, 5.752066, 1, 15, 4, 6, 7
92, 1543, 5.870382, 2, 14, 4, 6, 7
93, 1543, 5.892417, 2, 15, 4, 6, 7
94, 1539, 5.860299, 2, 15, 4, 6, 7
95, 1565, 5.769329, 2, 14, 4, 6, 7
96, 1594, 5.696361, 2, 13, 4, 5, 7
97, 1502, 6.061917, 2, 54, 4, 6, 7
98, 1532, 5.907963, 2, 17, 4, 6, 7
99, 1552, 5.844072, 2, 15, 4, 6, 7
100, 1525, 5.899672, 2, 16, 5, 6, 7
101, 1506, 6.010624, 2, 16, 5, 6, 7
102, 1515, 5.979538, 2, 15, 5, 6, 7
103, 1514, 5.951123, 2, 14, 5, 6, 7
104, 1493, 6.076356, 2, 17, 5, 6, 7
105, 1495, 6.048161, 2, 14, 5, 6, 7
106, 1505, 6.033223, 2, 14, 5, 6, 7
107, 1446, 6.302213, 2, 26, 5, 6, 7
108, 1497, 6.058116, 2, 16, 5, 6, 7
109, 1510, 6.037748, 2, 15, 4, 6, 7
110, 1470, 6.199320, 2, 20, 5, 6, 7
111, 1498, 6.098131, 2, 15, 5, 6, 7
112, 1547, 5.863607, 2, 13, 4, 6, 7
113, 1482, 6.135628, 2, 65, 4, 6, 7
114, 1556, 5.823265, 1, 14, 4, 6, 7
115, 1510, 6.032450, 2, 15, 5, 6, 7
116, 1437, 6.305498, 2, 17, 5, 6, 8
117, 1563, 5.815739, 2, 15, 4, 6, 7
118, 1579, 5.726409, 2, 16, 4, 6, 7
119, 1539, 5.868746, 2, 16, 4, 6, 7
120, 1505, 6.041196, 2, 15, 5, 6, 7
121, 1542, 5.877432, 2, 13, 5, 6, 7
122, 1591, 5.673790, 2, 16, 4, 5, 7
123, 1476, 6.191734, 2, 15, 5, 6, 7
124, 1522, 6.000657, 2, 14, 5, 6, 7
125, 1577, 5.708307, 1, 17, 4, 6, 7
126, 1517, 5.981543, 2, 13, 4, 6, 7
127, 1491, 6.087190, 2, 17, 5, 6, 7
128, 1483, 6.103169, 2, 15, 5, 6, 7
129, 1405, 6.501068, 2, 63, 5, 6, 7
130, 1463, 6.195489, 2, 16, 5, 6, 8
131, 1471, 6.207342, 2, 16, 5, 6, 7
132, 1477, 6.117129, 2, 14, 5, 6, 7
133, 1513, 6.007931, 2, 14, 4, 6, 7
134, 1228, 7.519544, 1, 27, 5, 7, 9
135, 1470, 6.180272, 2, 14, 5, 6, 7
136, 1508, 6.034483, 1, 15, 5, 6, 7
137, 1476, 6.103659, 2, 18, 5, 6, 7
138, 1487, 6.124412, 2, 16, 5, 6, 7
139, 1489, 6.106111, 2, 16, 5, 6, 7
140, 1490, 6.080537, 2, 15, 5, 6, 7
141, 1484, 6.116577, 2, 20, 5, 6, 7
142, 1429, 6.368789, 3, 17, 5, 6, 8
143, 1480, 6.150000, 2, 16, 5, 6, 7
144, 1478, 6.123139, 2, 19, 5, 6, 7
145, 1346, 6.757058, 2, 72, 5, 6, 8
146, 1467, 6.162918, 2, 16, 5, 6, 7
147, 1534, 5.900913, 1, 13, 5, 6, 7
148, 1548, 5.868217, 2, 15, 4, 6, 7
149, 1560, 5.784615, 2, 15, 4, 6, 7
150, 5, 5.800000, 3, 8, 4, 5, 8
