time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 88, 6.034091, 3, 11, 4, 5, 7
1, 76, 6.289474, 3, 12, 4, 6, 8
2, 76, 6.118421, 3, 14, 4, 6, 8
3, 59, 5.813559, 3, 11, 4, 5, 8
4, 95, 5.789474, 3, 18, 4, 5, 7
5, 75, 6.133333, 3, 13, 4, 5, 8
6, 64, 6.328125, 3, 17, 4, 6, 7
7, 86, 6.372093, 3, 16, 5, 6, 8
8, 69, 6.507246, 3, 15, 5, 6, 8
9, 53, 6.264151, 3, 10, 5, 6, 8
10, 65, 6.323077, 3, 15, 4, 6, 8
11, 58, 6.879310, 3, 14, 5, 7, 9
12, 51, 7.019608, 3, 15, 6, 7, 9
13, 68, 7.088235, 3, 16, 5, 7, 9
14, 86, 6.465116, 3, 12, 5, 6, 8
15, 70, 6.457143, 3, 12, 5, 7, 8
16, 66, 6.530303, 3, 12, 5, 6, 9
17, 61, 6.918033, 3, 13, 5, 7, 8
18, 69, 6.507246, 3, 17, 4, 6, 8
19, 56, 6.571429, 3, 13, 5, 6, 8
20, 76, 6.394737, 3, 12, 5, 6, 8
21, 64, 6.531250, 3, 17, 4, 6, 8
22, 67, 6.925373, 3, 16, 5, 7, 8
23, 72, 6.569444, 3, 15, 5, 6, 8
24, 64, 6.546875, 3, 11, 5, 6, 8
25, 68, 6.705882, 4, 15, 5, 6, 8
26, 70, 6.257143, 3, 12, 5, 6, 8
27, 68, 6.911765, 3, 16, 5, 6, 9
28, 67, 6.208955, 3, 12, 4, 6, 8
29, 65, 6.400000, 3, 12, 5, 6, 8
30, 56, 8.214286, 2, 20, 6, 8, 10
31, 72, 6.513889, 3, 13, 4, 6, 8
32, 72, 6.430556, 3, 13, 5, 6, 8
33, 57, 6.280702, 3, 12, 5, 6, 8
34, 76, 6.157895, 3, 11, 4, 6, 8
35, 67, 6.000000, 3, 12, 4, 6, 7
36, 69, 5.942029, 3, 9, 4, 6, 7
37, 68, 6.294118, 3, 12, 5, 6, 8
38, 61, 6.606557, 3, 15, 4, 6, 8
39, 59, 6.762712, 3, 13, 5, 7, 9
40, 71, 6.464789, 3, 12, 5, 6, 8
41, 66, 6.484848, 3, 13, 4, 6, 8
42, 75, 6.320000, 3, 13, 5, 6, 8
43, 69, 6.971014, 3, 15, 5, 7, 8
44, 76, 6.157895, 3, 11, 5, 6, 7
45, 74, 6.594595, 3, 11, 5, 6, 8
46, 61, 7.131148, 4, 13, 5, 7, 9
47, 56, 6.821429, 4, 14, 5, 6, 9
48, 58, 6.793103, 3, 17, 4, 6, 8
49, 61, 7.393443, 4, 12, 6, 7, 9
50, 63, 7.746032, 4, 15, 5, 8, 10
51, 63, 7.666667, 3, 13, 6, 8, 9
52, 63, 7.539683, 3, 15, 5, 7, 10
53, 62, 7.129032, 4, 12, 5, 7, 9
54, 44, 7.363636, 3, 17, 5, 7, 9
55, 54, 7.351852, 4, 15, 5, 7, 8
56, 58, 7.327586, 4, 11, 6, 7, 9
57, 60, 6.783333, 3, 12, 5, 6, 8
58, 65, 6.861538, 3, 14, 5, 7, 8
59, 73, 6.616438, 3, 14, 5, 6, 8
60, 1, 9.000000, 9, 9, 9, 9, 9
