time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 53, 7.188679, 3, 14, 5, 7, 8
1, 68, 6.352941, 3, 14, 4, 6, 8
2, 76, 6.250000, 3, 12, 5, 6, 8
3, 64, 6.578125, 3, 13, 5, 6, 8
4, 69, 6.318841, 3, 14, 4, 6, 8
5, 64, 6.671875, 3, 13, 5, 6, 8
6, 67, 6.328358, 3, 13, 5, 6, 8
7, 76, 6.526316, 3, 15, 5, 6, 8
8, 82, 6.317073, 3, 20, 4, 6, 8
9, 71, 6.619718, 3, 16, 4, 6, 8
10, 78, 6.564103, 3, 12, 5, 6, 8
11, 58, 6.637931, 3, 12, 5, 6, 8
12, 66, 6.590909, 3, 14, 4, 6, 9
13, 74, 7.027027, 4, 13, 5, 7, 9
14, 61, 7.016393, 3, 11, 5, 7, 9
15, 75, 6.880000, 3, 15, 5, 6, 9
16, 67, 6.731343, 3, 13, 5, 7, 8
17, 80, 6.150000, 3, 14, 5, 6, 7
18, 69, 6.347826, 3, 15, 4, 6, 8
19, 71, 6.126761, 3, 11, 4, 5, 8
20, 63, 6.841270, 3, 21, 5, 7, 8
21, 61, 6.901639, 3, 12, 5, 7, 8
22, 72, 6.694444, 3, 16, 5, 6, 8
23, 65, 6.369231, 3, 16, 5, 6, 8
24, 60, 6.833333, 3, 12, 5, 7, 8
25, 69, 6.695652, 3, 13, 5, 6, 8
26, 64, 7.109375, 3, 14, 5, 7, 8
27, 73, 7.219178, 3, 15, 5, 7, 9
28, 66, 6.560606, 3, 11, 5, 6, 8
29, 75, 6.973333, 3, 12, 5, 7, 9
30, 72, 6.541667, 3, 13, 5, 6, 8
31, 70, 6.471429, 3, 15, 5, 6, 8
32, 72, 6.777778, 3, 12, 5, 7, 8
33, 71, 6.929577, 3, 16, 5, 7, 8
34, 75, 6.480000, 3, 17, 4, 6, 8
35, 69, 6.028986, 3, 13, 4, 6, 8
36, 58, 6.293103, 3, 12, 4, 6, 8
37, 54, 7.037037, 3, 11, 6, 7, 9
38, 42, 6.047619, 3, 10, 5, 6, 7
39, 75, 6.306667, 3, 17, 4, 6, 8
40, 77, 6.376623, 3, 12, 5, 6, 8
41, 64, 6.484375, 3, 16, 4, 6, 8
42, 76, 6.355263, 3, 11, 5, 6, 8
43, 73, 6.465753, 3, 12, 5, 6, 8
44, 65, 6.569231, 3, 13, 5, 6, 8
45, 68, 7.544118, 4, 12, 6, 7, 9
46, 59, 7.322034, 3, 14, 5, 7, 9
47, 47, 7.021277, 4, 16, 5, 6, 9
48, 56, 8.446429, 4, 17, 6, 8, 11
49, 49, 7.979592, 4, 16, 6, 7, 10
50, 51, 8.607843, 4, 44, 6, 8, 10
51, 59, 7.779661, 4, 15, 6, 7, 10
52, 62, 7.306452, 4, 12, 6, 7, 9
53, 58, 7.103448, 4, 13, 5, 6, 9
54, 62, 8.177419, 3, 16, 6, 8, 10
55, 47, 7.531915, 4, 12, 5, 8, 10
56, 69, 7.492754, 3, 14, 5, 7, 9
57, 71, 6.718310, 3, 18, 5, 6, 8
58, 65, 6.846154, 4, 11, 5, 6, 9
59, 56, 7.785714, 4, 14, 6, 8, 9
