time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 2722, 2.705364, 1, 13, 2, 2, 3
1, 2739, 2.648412, 1, 11, 2, 2, 3
2, 2893, 2.555479, 0, 17, 2, 2, 3
3, 2842, 2.580577, 0, 14, 2, 2, 3
4, 2763, 2.678248, 1, 14, 2, 2, 3
5, 2890, 2.550865, 0, 14, 2, 2, 3
6, 2805, 2.609269, 1, 16, 2, 2, 3
7, 2807, 2.628785, 1, 15, 2, 2, 3
8, 2803, 2.647521, 1, 15, 2, 2, 3
9, 2877, 2.535975, 1, 13, 2, 2, 3
10, 2791, 2.636331, 1, 12, 2, 2, 3
11, 2783, 2.667984, 0, 12, 2, 2, 3
12, 2817, 2.643947, 0, 13, 2, 2, 3
13, 2815, 2.646181, 1, 12, 2, 2, 3
14, 2819, 2.650231, 0, 13, 2, 2, 3
15, 2769, 2.673167, 1, 13, 2, 2, 3
16, 2903, 2.539097, 1, 14, 2, 2, 3
17, 2979, 2.480698, 0, 14, 2, 2, 3
18, 2869, 2.569885, 1, 12, 2, 2, 3
19, 2769, 2.657638, 1, 12, 2, 2, 3
20, 2765, 2.672694, 0, 13, 2, 2, 3
21, 2459, 3.059374, 0, 55, 2, 2, 3
22, 2776, 2.638329, 1, 12, 2, 2, 3
23, 2724, 2.694200, 0, 18, 2, 2, 3
24, 2784, 2.649066, 1, 12, 2, 2, 3
25, 2837, 2.612266, 1, 12, 2, 2, 3
26, 2840, 2.583803, 0, 12, 2, 2, 3
27, 2863, 2.603912, 0, 15, 2, 2, 3
28, 2751, 2.684842, 1, 11, 2, 2, 3
29, 2618, 2.832697, 0, 71, 2, 2, 3
30, 2781, 2.661992, 0, 14, 2, 2, 3
31, 2848, 2.597963, 1, 11, 2, 2, 3
32, 2802, 2.653819, 1, 15, 2, 2, 3
33, 2549, 2.974107, 1, 20, 2, 2, 4
34, 2571, 2.876702, 1, 18, 2, 2, 3
35, 2540, 2.973228, 0, 14, 2, 3, 4
36, 2426, 3.110882, 1, 14, 2, 3, 4
37, 2430, 3.119342, 0, 20, 2, 3, 4
38, 2320, 3.341810, 0, 57, 2, 3, 4
39, 2225, 3.471910, 1, 44, 2, 3, 4
40, 2528, 3.006329, 0, 16, 2, 3, 4
41, 2296, 3.293990, 1, 16, 2, 3, 4
42, 2515, 3.031014, 0, 18, 2, 3, 4
43, 2268, 3.388448, 1, 22, 2, 3, 4
44, 2491, 3.012846, 0, 16, 2, 3, 4
45, 2582, 2.915182, 1, 14, 2, 3, 3
46, 2679, 2.785741, 1, 13, 2, 2, 3
47, 2652, 2.855581, 1, 51, 2, 2, 3
48, 2716, 2.721649, 1, 16, 2, 2, 3
49, 2717, 2.754141, 1, 13, 2, 2, 3
50, 2807, 2.629498, 1, 15, 2, 2, 3
51, 2699, 2.756577, 1, 15, 2, 2, 3
52, 2690, 2.795167, 1, 18, 2, 2, 3
53, 2692, 2.749629, 1, 13, 2, 2, 3
54, 2711, 2.731833, 1, 19, 2, 2, 3
55, 2811, 2.662753, 1, 17, 2, 2, 3
56, 2131, 3.588456, 0, 26, 2, 3, 4
57, 2427, 3.143387, 1, 74, 2, 2, 3
58, 2471, 3.025496, 1, 37, 2, 3, 4
59, 2411, 3.143509, 1, 17, 2, 3, 4
60, 1901, 4.105208, 0, 32, 2, 3, 5
61, 1887, 4.166402, 0, 34, 2, 3, 5
62, 2014, 3.928997, 1, 39, 2, 3, 4
63, 2391, 3.170222, 1, 15, 2, 3, 4
64, 2517, 3.015892, 1, 16, 2, 3, 4
65, 2507, 3.022337, 1, 17, 2, 3, 4
66, 2475, 3.036364, 1, 14, 2, 3, 4
67, 2399, 3.121717, 1, 15, 2, 3, 4
68, 2450, 3.096327, 1, 15, 2, 3, 4
69, 2345, 3.233689, 1, 19, 2, 3, 4
70, 2459, 3.040667, 0, 14, 2, 3, 4
71, 2152, 3.657063, 0, 156, 2, 3, 4
72, 2448, 3.055964, 1, 22, 2, 3, 4
73, 2482, 3.066882, 0, 16, 2, 3, 4
74, 2530, 2.980632, 1, 13, 2, 3, 4
75, 2454, 3.061532, 1, 20, 2, 3, 4
76, 2416, 3.144040, 1, 20, 2, 3, 4
77, 2673, 2.808829, 0, 26, 2, 2, 3
78, 2647, 2.802418, 0, 14, 2, 2, 3
79, 2665, 2.789493, 1, 19, 2, 2, 3
80, 2627, 2.849258, 1, 22, 2, 2, 3
81, 2556, 2.946792, 1, 14, 2, 3, 3
82, 2596, 2.885208, 1, 17, 2, 2, 3
83, 2447, 3.082959, 0, 19, 2, 3, 4
84, 2263, 3.347327, 0, 26, 2, 3, 4
85, 2565, 2.943860, 1, 14, 2, 3, 3
86, 1385, 6.167509, 1, 324, 2, 3, 4
87, 2331, 3.267696, 0, 15, 2, 3, 4
88, 2428, 3.087315, 0, 15, 2, 3, 4
89, 2490, 3.051004, 1, 15, 2, 3, 4
90, 2346, 3.192668, 0, 18, 2, 3, 4
91, 2339, 3.187687, 1, 15, 2, 3, 4
92, 2326, 3.260103, 1, 21, 2, 3, 4
93, 2188, 3.539762, 1, 18, 2, 3, 4
94, 2204, 3.458258, 1, 19, 2, 3, 4
95, 2500, 3.001200, 1, 14, 2, 3, 4
96, 2454, 3.060310, 1, 22, 2, 3, 4
97, 2498, 3.004404, 0, 15, 2, 3, 4
98, 2530, 2.996047, 1, 21, 2, 3, 4
99, 2529, 3.005140, 1, 23, 2, 2, 3
100, 13, 2.923077, 1, 5, 2, 3, 3
