time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 2614, 2.857689, 0, 16, 2, 2, 3
1, 2820, 2.617730, 1, 11, 2, 2, 3
2, 2730, 2.735897, 1, 13, 2, 2, 3
3, 2759, 2.678144, 1, 14, 2, 2, 3
4, 2720, 2.727574, 0, 12, 2, 2, 3
5, 2590, 2.853668, 1, 12, 2, 2, 3
6, 2604, 2.858679, 1, 13, 2, 2, 3
7, 2721, 2.713708, 0, 13, 2, 2, 3
8, 2730, 2.727839, 1, 12, 2, 2, 3
9, 2726, 2.737344, 1, 10, 2, 2, 3
10, 2659, 2.795412, 1, 13, 2, 2, 3
11, 2648, 2.819864, 1, 17, 2, 2, 3
12, 2598, 2.847190, 0, 15, 2, 2, 3
13, 2593, 2.876976, 1, 13, 2, 2, 3
14, 2716, 2.719809, 0, 14, 2, 2, 3
15, 2675, 2.770467, 1, 13, 2, 2, 3
16, 2778, 2.679266, 1, 11, 2, 2, 3
17, 2762, 2.704200, 1, 11, 2, 2, 3
18, 2692, 2.743314, 0, 12, 2, 2, 3
19, 2638, 2.834344, 1, 13, 2, 2, 3
20, 2605, 2.885988, 1, 14, 2, 2, 3
21, 2779, 2.637999, 0, 14, 2, 2, 3
22, 2074, 3.747348, 0, 52, 2, 3, 4
23, 2625, 2.846095, 1, 17, 2, 2, 3
24, 2553, 2.922836, 1, 13, 2, 3, 3
25, 2678, 2.824869, 1, 14, 2, 2, 3
26, 2629, 2.802587, 1, 14, 2, 2, 3
27, 2674, 2.761780, 1, 16, 2, 2, 3
28, 2553, 2.978457, 1, 16, 2, 3, 4
29, 2369, 3.201773, 1, 14, 2, 3, 4
30, 2362, 3.228620, 0, 18, 2, 3, 4
31, 2338, 3.194183, 0, 68, 2, 3, 4
32, 2623, 2.842165, 1, 22, 2, 2, 3
33, 2505, 3.012375, 1, 15, 2, 3, 4
34, 2474, 3.006871, 1, 14, 2, 3, 4
35, 2384, 3.203020, 0, 20, 2, 3, 4
36, 2446, 3.099346, 1, 16, 2, 3, 4
37, 2324, 3.254303, 0, 21, 2, 3, 4
38, 2297, 3.365259, 1, 18, 2, 3, 4
39, 2465, 3.062880, 1, 19, 2, 3, 4
40, 2469, 3.070879, 0, 58, 2, 2, 3
41, 2691, 2.774062, 0, 16, 2, 2, 3
42, 2485, 3.034205, 0, 14, 2, 3, 4
43, 2154, 3.566852, 1, 17, 2, 3, 4
44, 2380, 3.200000, 1, 15, 2, 3, 4
45, 2567, 2.934944, 0, 15, 2, 3, 3
46, 2284, 3.345009, 0, 17, 2, 3, 4
47, 2260, 3.344248, 1, 16, 2, 3, 4
48, 2611, 2.925699, 1, 17, 2, 3, 3
49, 2619, 2.822069, 0, 13, 2, 2, 3
50, 2689, 2.776497, 1, 18, 2, 2, 3
51, 2478, 3.100888, 1, 19, 2, 3, 4
52, 2266, 3.423654, 0, 62, 2, 3, 4
53, 2602, 2.882014, 1, 16, 2, 2, 3
54, 2628, 2.851218, 0, 12, 2, 2, 3
55, 2512, 3.010748, 0, 16, 2, 3, 4
56, 2632, 2.840805, 0, 13, 2, 2, 3
57, 2640, 2.837121, 1, 11, 2, 2, 3
58, 2686, 2.767312, 1, 12, 2, 2, 3
59, 2873, 2.585451, 0, 14, 2, 2, 3
60, 2659, 2.786386, 0, 12, 2, 2, 3
61, 2630, 2.799240, 0, 12, 2, 2, 3
62, 2451, 3.143207, 0, 74, 2, 2, 3
63, 2572, 2.880638, 0, 14, 2, 2, 3
64, 2345, 3.270362, 0, 23, 2, 3, 4
65, 2219, 3.482650, 0, 32, 2, 3, 4
66, 2629, 2.832256, 0, 14, 2, 2, 3
67, 2640, 2.786364, 0, 15, 2, 2, 3
68, 2598, 2.886451, 1, 14, 2, 2, 3
69, 2661, 2.800075, 1, 13, 2, 2, 3
70, 2730, 2.717216, 0, 10, 2, 2, 3
71, 2684, 2.755961, 1, 13, 2, 2, 3
72, 2708, 2.743722, 1, 20, 2, 2, 3
73, 2652, 2.817873, 1, 11, 2, 2, 3
74, 2624, 2.830030, 1, 14, 2, 2, 3
75, 2521, 2.940103, 1, 71, 2, 2, 3
76, 2664, 2.812688, 1, 15, 2, 2, 3
77, 2801, 2.658336, 1, 13, 2, 2, 3
78, 2800, 2.665357, 0, 13, 2, 2, 3
79, 2702, 2.761658, 1, 13, 2, 2, 3
80, 2720, 2.779412, 1, 13, 2, 2, 3
81, 2410, 3.125726, 1, 37, 2, 3, 4
82, 2635, 2.849336, 1, 14, 2, 2, 3
83, 2692, 2.767459, 0, 14, 2, 2, 3
84, 2732, 2.729868, 1, 15, 2, 2, 3
85, 2625, 2.869714, 1, 16, 2, 2, 3
86, 2719, 2.752850, 0, 12, 2, 2, 3
87, 2806, 2.623307, 0, 13, 2, 2, 3
88, 2804, 2.618759, 0, 18, 2, 2, 3
89, 2512, 3.035430, 0, 95, 2, 2, 3
90, 2712, 2.726401, 0, 17, 2, 2, 3
91, 2669, 2.801798, 0, 14, 2, 2, 3
92, 2533, 2.951441, 1, 14, 2, 3, 4
93, 2548, 2.957614, 1, 17, 2, 3, 3
94, 2527, 2.959636, 1, 14, 2, 3, 3
95, 2529, 2.962436, 0, 20, 2, 3, 3
96, 2558, 2.890539, 1, 14, 2, 3, 3
97, 2535, 2.947929, 1, 18, 2, 3, 3
98, 2587, 2.889834, 0, 17, 2, 2, 3
99, 2566, 2.895557, 1, 16, 2, 3, 3
100, 12, 2.500000, 1, 5, 2, 2, 3
