time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 2505, 3.002794, 0, 17, 2, 3, 4
1, 2691, 2.762542, 1, 13, 2, 2, 3
2, 2879, 2.573116, 0, 13, 2, 2, 3
3, 2926, 2.530417, 0, 12, 2, 2, 3
4, 2796, 2.638770, 0, 15, 2, 2, 3
5, 2748, 2.728894, 0, 16, 2, 2, 3
6, 2647, 2.813751, 1, 13, 2, 2, 3
7, 2749, 2.673700, 1, 14, 2, 2, 3
8, 2666, 2.808327, 0, 17, 2, 2, 3
9, 2624, 2.847942, 0, 14, 2, 2, 3
10, 2614, 2.847360, 0, 18, 2, 2, 3
11, 2654, 2.821025, 0, 14, 2, 2, 3
12, 2532, 2.886651, 0, 28, 2, 2, 3
13, 2620, 2.803053, 1, 27, 2, 2, 3
14, 2273, 3.364716, 1, 39, 2, 3, 4
15, 2654, 2.786360, 0, 15, 2, 2, 3
16, 2605, 2.844914, 1, 13, 2, 2, 3
17, 2670, 2.786517, 0, 12, 2, 2, 3
18, 2732, 2.707174, 1, 13, 2, 2, 3
19, 2760, 2.686957, 1, 11, 2, 2, 3
20, 2697, 2.780497, 0, 24, 2, 2, 3
21, 2765, 2.723689, 0, 12, 2, 2, 3
22, 1961, 4.031107, 0, 65, 2, 3, 5
23, 2476, 3.114701, 0, 20, 2, 3, 4
24, 2426, 3.098928, 1, 16, 2, 3, 4
25, 2656, 2.861069, 1, 12, 2, 2, 3
26, 2620, 2.854198, 0, 17, 2, 2, 3
27, 2682, 2.772185, 0, 19, 2, 2, 3
28, 2506, 2.992817, 1, 15, 2, 3, 4
29, 2466, 3.045418, 0, 15, 2, 3, 4
30, 2187, 3.488797, 0, 20, 2, 3, 4
31, 2158, 3.441149, 1, 16, 2, 3, 4
32, 1979, 4.002021, 0, 86, 2, 3, 4
33, 1919, 4.022929, 1, 22, 3, 4, 5
34, 1886, 4.203606, 1, 20, 3, 4, 5
35, 1871, 4.180652, 1, 19, 3, 4, 5
36, 1975, 3.942785, 1, 27, 3, 3, 5
37, 1886, 4.171262, 1, 17, 3, 4, 5
38, 1920, 4.067187, 0, 20, 3, 4, 5
39, 2067, 3.744074, 1, 17, 2, 3, 4
40, 2131, 3.606757, 1, 15, 2, 3, 4
41, 2199, 3.457481, 1, 18, 2, 3, 4
42, 2399, 3.126719, 1, 18, 2, 3, 4
43, 2639, 2.826828, 0, 13, 2, 2, 3
44, 2575, 2.880000, 0, 14, 2, 2, 3
45, 2702, 2.771651, 1, 13, 2, 2, 3
46, 2561, 2.891449, 1, 57, 2, 2, 3
47, 2849, 2.577396, 0, 15, 2, 2, 3
48, 2698, 2.710897, 0, 16, 2, 2, 3
49, 2797, 2.660708, 0, 13, 2, 2, 3
50, 2752, 2.681323, 1, 15, 2, 2, 3
51, 2728, 2.699047, 1, 11, 2, 2, 3
52, 2522, 2.969469, 1, 17, 2, 3, 3
53, 2598, 2.859122, 0, 18, 2, 2, 3
54, 2517, 2.989273, 1, 14, 2, 3, 4
55, 2536, 2.945978, 1, 13, 2, 3, 4
56, 2472, 3.047735, 1, 12, 2, 3, 4
57, 2508, 3.039474, 1, 20, 2, 3, 4
58, 2237, 3.345105, 0, 72, 2, 3, 4
59, 2492, 2.997592, 0, 14, 2, 3, 4
60, 2496, 3.056090, 1, 16, 2, 3, 4
61, 2335, 3.210278, 1, 16, 2, 3, 4
62, 2377, 3.195625, 1, 15, 2, 3, 4
63, 2414, 3.114333, 1, 13, 2, 3, 4
64, 2346, 3.260870, 1, 19, 2, 3, 4
65, 2363, 3.183665, 0, 17, 2, 3, 4
66, 2434, 3.117913, 1, 14, 2, 3, 4
67, 2367, 3.177017, 1, 13, 2, 3, 4
68, 2492, 3.007624, 1, 13, 2, 3, 4
69, 2549, 2.963907, 1, 15, 2, 3, 4
70, 2599, 2.903040, 1, 13, 2, 3, 3
71, 2614, 2.868783, 1, 12, 2, 2, 3
72, 2577, 2.909585, 1, 15, 2, 3, 3
73, 2637, 2.843003, 0, 18, 2, 2, 3
74, 2246, 3.397596, 1, 81, 2, 3, 4
75, 2500, 3.014000, 1, 15, 2, 3, 4
76, 2630, 2.839544, 1, 15, 2, 2, 3
77, 2674, 2.736724, 1, 16, 2, 2, 3
78, 2679, 2.758119, 1, 15, 2, 2, 3
79, 2593, 2.826456, 1, 17, 2, 2, 3
80, 2665, 2.818386, 1, 13, 2, 2, 3
81, 2747, 2.736440, 1, 14, 2, 2, 3
82, 2632, 2.822948, 0, 20, 2, 2, 3
83, 2668, 2.811094, 1, 13, 2, 2, 3
84, 2576, 2.868789, 0, 20, 2, 2, 3
85, 2710, 2.739114, 1, 16, 2, 2, 3
86, 2603, 2.898579, 1, 16, 2, 2, 3
87, 2662, 2.836213, 1, 15, 2, 2, 3
88, 2638, 2.845337, 1, 16, 2, 2, 3
89, 2469, 3.027542, 1, 24, 2, 3, 3
90, 2563, 2.914163, 1, 14, 2, 3, 3
91, 2652, 2.854072, 1, 15, 2, 2, 3
92, 1648, 5.005461, 0, 305, 2, 2, 3
93, 2703, 2.806511, 1, 14, 2, 2, 3
94, 2619, 2.910653, 1, 13, 2, 3, 3
95, 2489, 2.997188, 1, 12, 2, 3, 4
96, 2562, 2.941842, 1, 15, 2, 3, 4
97, 2489, 3.012455, 1, 11, 2, 3, 4
98, 2532, 2.975118, 1, 16, 2, 3, 3
99, 2628, 2.847793, 1, 14, 2, 2, 3
100, 13, 2.230769, 1, 4, 2, 2, 3
