time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 76, 13.000000, 6, 38, 10, 12, 14
1, 86, 12.709302, 6, 42, 10, 12, 15
2, 81, 12.493827, 6, 36, 10, 12, 14
3, 68, 15.485294, 6, 64, 10, 14, 17
4, 72, 15.777778, 7, 87, 11, 13, 15
5, 65, 13.230769, 7, 34, 10, 12, 15
6, 78, 12.307692, 6, 41, 9, 11, 14
7, 93, 11.827957, 7, 33, 9, 11, 13
8, 79, 13.164557, 6, 47, 9, 12, 15
9, 87, 11.839080, 6, 26, 9, 11, 14
10, 96, 12.906250, 6, 35, 10, 12, 15
11, 83, 12.409639, 6, 34, 10, 12, 14
12, 81, 13.160494, 8, 26, 11, 13, 15
13, 80, 13.425000, 6, 44, 10, 12, 15
14, 83, 12.843373, 6, 29, 9, 12, 14
15, 74, 12.851351, 6, 47, 9, 12, 14
16, 79, 12.265823, 6, 37, 10, 11, 13
17, 73, 12.123288, 6, 25, 9, 12, 14
18, 81, 13.024691, 6, 27, 10, 12, 15
19, 90, 12.800000, 5, 49, 9, 12, 15
20, 84, 12.642857, 5, 28, 10, 11, 14
21, 94, 12.393617, 5, 23, 10, 12, 14
22, 91, 11.637363, 5, 25, 9, 11, 13
23, 94, 11.712766, 6, 26, 9, 11, 13
24, 82, 12.390244, 6, 41, 10, 11, 14
25, 95, 12.610526, 6, 35, 10, 12, 14
26, 92, 13.217391, 6, 26, 11, 13, 15
27, 84, 12.869048, 5, 34, 10, 12, 14
28, 59, 14.084746, 6, 43, 9, 12, 16
29, 93, 11.935484, 6, 28, 9, 11, 13
30, 92, 12.641304, 6, 34, 10, 12, 15
31, 88, 12.590909, 6, 23, 9, 12, 15
32, 83, 12.662651, 6, 28, 9, 12, 14
33, 73, 14.602740, 6, 71, 10, 13, 15
34, 64, 13.046875, 7, 26, 10, 12, 15
35, 77, 12.480519, 6, 23, 9, 12, 15
36, 89, 12.269663, 6, 36, 9, 12, 14
37, 87, 13.425287, 5, 43, 11, 12, 15
38, 66, 13.424242, 6, 47, 9, 12, 16
39, 90, 11.666667, 6, 35, 10, 11, 13
40, 86, 11.732558, 6, 22, 9, 11, 13
41, 85, 11.811765, 6, 28, 9, 11, 13
42, 76, 12.907895, 6, 38, 10, 12, 14
43, 89, 12.910112, 6, 27, 10, 12, 15
44, 93, 12.419355, 5, 24, 10, 12, 14
45, 96, 11.895833, 5, 38, 9, 11, 13
46, 87, 13.241379, 7, 40, 10, 12, 14
47, 92, 12.108696, 6, 24, 9, 11, 14
48, 82, 12.829268, 6, 23, 10, 12, 15
49, 73, 13.082192, 7, 33, 10, 12, 15
50, 83, 11.493976, 5, 24, 9, 11, 13
51, 80, 12.712500, 6, 25, 10, 12, 14
52, 81, 13.370370, 7, 35, 10, 12, 15
53, 89, 11.943820, 6, 27, 9, 12, 13
54, 90, 12.133333, 5, 30, 10, 12, 13
55, 83, 11.855422, 6, 28, 10, 11, 13
56, 74, 13.054054, 6, 32, 10, 12, 15
57, 75, 13.266667, 6, 71, 10, 12, 14
58, 91, 12.549451, 6, 26, 10, 12, 15
59, 94, 12.351064, 5, 44, 9, 11, 15
