time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 80, 15.025000, 7, 42, 12, 14, 17
1, 68, 14.573529, 7, 37, 11, 14, 17
2, 68, 15.117647, 8, 36, 11, 14, 17
3, 77, 14.272727, 8, 31, 10, 13, 16
4, 76, 14.118421, 8, 45, 11, 13, 16
5, 68, 16.176471, 6, 49, 11, 13, 19
6, 54, 19.481481, 8, 65, 11, 15, 24
7, 80, 14.450000, 6, 28, 11, 13, 17
8, 78, 13.897436, 7, 23, 11, 14, 15
9, 78, 16.012821, 8, 41, 13, 14, 17
10, 71, 15.098592, 6, 52, 10, 13, 16
11, 84, 13.059524, 7, 31, 10, 12, 15
12, 72, 15.111111, 8, 27, 12, 14, 18
13, 74, 14.270270, 7, 33, 11, 13, 16
14, 78, 14.217949, 7, 41, 11, 13, 16
15, 77, 13.207792, 7, 49, 10, 12, 15
16, 72, 14.666667, 7, 33, 11, 14, 18
17, 74, 14.378378, 7, 29, 11, 13, 17
18, 63, 16.126984, 7, 50, 11, 14, 18
19, 67, 16.179104, 8, 32, 13, 15, 18
20, 74, 15.054054, 8, 34, 11, 13, 19
21, 70, 15.371429, 8, 33, 12, 14, 18
22, 62, 16.741935, 8, 29, 13, 16, 21
23, 53, 19.320755, 9, 32, 14, 19, 22
24, 68, 16.867647, 10, 65, 13, 15, 19
25, 68, 16.955882, 7, 35, 13, 16, 20
26, 58, 18.034483, 9, 36, 13, 16, 21
27, 55, 18.018182, 8, 31, 13, 16, 22
28, 55, 17.872727, 7, 54, 13, 16, 20
29, 63, 16.984127, 9, 38, 13, 15, 20
30, 70, 15.857143, 9, 29, 12, 14, 18
31, 78, 14.179487, 7, 29, 11, 14, 16
32, 78, 15.012821, 7, 29, 12, 15, 17
33, 69, 15.478261, 9, 31, 12, 14, 18
34, 92, 13.108696, 7, 24, 10, 13, 15
35, 57, 16.385965, 7, 44, 12, 15, 19
36, 59, 18.932203, 8, 90, 12, 15, 21
37, 76, 13.921053, 6, 43, 10, 12, 15
38, 87, 12.597701, 6, 31, 9, 11, 15
39, 83, 13.530120, 6, 29, 11, 13, 16
40, 71, 13.774648, 7, 24, 11, 13, 16
41, 87, 13.390805, 7, 32, 11, 12, 15
42, 85, 13.105882, 7, 29, 10, 12, 15
43, 69, 15.217391, 7, 38, 12, 14, 17
44, 67, 13.268657, 7, 28, 10, 12, 15
45, 68, 14.735294, 7, 37, 11, 13, 16
46, 75, 13.813333, 6, 57, 11, 13, 16
47, 74, 15.513514, 7, 38, 12, 14, 17
48, 78, 14.897436, 6, 39, 11, 14, 17
49, 81, 14.074074, 8, 29, 12, 13, 15
50, 80, 14.925000, 8, 33, 11, 14, 17
51, 72, 14.972222, 7, 31, 12, 15, 16
52, 69, 16.144928, 7, 35, 12, 15, 18
53, 71, 15.281690, 7, 47, 12, 14, 17
54, 65, 15.661538, 8, 47, 12, 15, 17
55, 67, 15.522388, 9, 25, 12, 15, 19
56, 67, 16.865672, 8, 55, 13, 15, 19
57, 65, 13.553846, 6, 26, 11, 13, 15
58, 66, 15.424242, 7, 46, 12, 14, 18
59, 61, 15.180328, 8, 36, 12, 14, 17
