time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 2529, 3.136813, 1, 12, 2, 3, 4
1, 2740, 2.870803, 0, 11, 2, 3, 3
2, 2683, 2.922848, 1, 12, 2, 3, 4
3, 2738, 2.869248, 0, 16, 2, 3, 3
4, 2915, 2.655232, 0, 14, 2, 2, 3
5, 2904, 2.699380, 1, 12, 2, 2, 3
6, 2956, 2.627537, 1, 12, 2, 2, 3
7, 2842, 2.722027, 0, 14, 2, 2, 3
8, 2907, 2.678363, 1, 12, 2, 2, 3
9, 2876, 2.702017, 0, 13, 2, 2, 3
10, 2802, 2.773376, 0, 12, 2, 2, 3
11, 2889, 2.696781, 1, 10, 2, 2, 3
12, 2895, 2.691537, 1, 12, 2, 2, 3
13, 2907, 2.646715, 1, 11, 2, 2, 3
14, 2914, 2.659918, 1, 12, 2, 2, 3
15, 2900, 2.690345, 1, 14, 2, 2, 3
16, 2900, 2.681034, 1, 12, 2, 2, 3
17, 2875, 2.710261, 0, 13, 2, 2, 3
18, 2817, 2.760738, 0, 13, 2, 2, 3
19, 2732, 2.862738, 1, 11, 2, 3, 3
20, 2895, 2.669775, 1, 17, 2, 2, 3
21, 2897, 2.697963, 1, 12, 2, 2, 3
22, 2892, 2.640733, 0, 14, 2, 2, 3
23, 2848, 2.743329, 0, 12, 2, 2, 3
24, 2827, 2.757340, 0, 13, 2, 2, 3
25, 2880, 2.720833, 1, 11, 2, 2, 3
26, 2850, 2.718596, 0, 12, 2, 2, 3
27, 2426, 3.255565, 0, 18, 2, 3, 4
28, 2310, 3.430303, 1, 31, 2, 3, 4
29, 2251, 3.603287, 1, 16, 2, 3, 4
30, 2518, 3.167593, 0, 29, 2, 3, 4
31, 2593, 3.041265, 1, 12, 2, 3, 4
32, 2607, 3.035290, 1, 15, 2, 3, 4
33, 2747, 2.832909, 1, 12, 2, 3, 3
34, 2780, 2.800719, 0, 14, 2, 2, 3
35, 2817, 2.770323, 0, 12, 2, 2, 3
36, 2648, 2.962613, 0, 14, 2, 3, 4
37, 2707, 2.929812, 1, 13, 2, 3, 3
38, 2555, 3.089237, 0, 18, 2, 3, 4
39, 2499, 3.168868, 0, 18, 2, 3, 4
40, 2560, 3.065234, 1, 14, 2, 3, 4
41, 2803, 2.798073, 1, 13, 2, 2, 3
42, 2919, 2.672491, 0, 13, 2, 2, 3
43, 2876, 2.722184, 1, 14, 2, 2, 3
44, 2121, 3.839698, 0, 21, 2, 3, 5
45, 2186, 3.690759, 0, 30, 2, 3, 4
46, 2361, 3.424820, 0, 14, 2, 3, 4
47, 2564, 3.082293, 1, 17, 2, 3, 4
48, 2682, 2.939224, 1, 13, 2, 3, 3
49, 2551, 3.132105, 1, 21, 2, 3, 4
50, 2851, 2.759733, 1, 12, 2, 2, 3
51, 2902, 2.733632, 1, 12, 2, 2, 3
52, 2723, 2.897539, 1, 12, 2, 3, 3
53, 2437, 3.247435, 1, 16, 2, 3, 4
54, 2750, 2.858182, 1, 14, 2, 3, 3
55, 2710, 2.918081, 0, 12, 2, 3, 4
56, 2804, 2.792439, 0, 13, 2, 2, 3
57, 2836, 2.761989, 1, 11, 2, 2, 3
58, 2708, 2.882939, 0, 14, 2, 3, 3
59, 2678, 2.945482, 0, 18, 2, 3, 3
60, 16, 2.437500, 1, 6, 1, 2, 3
