time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
116, 2269, 3.104451, 0, 11, 2, 3, 4
117, 2252, 2.978686, 0, 16, 2, 3, 4
118, 2264, 2.910777, 0, 11, 2, 3, 3
119, 2257, 3.125388, 1, 93, 2, 3, 3
120, 2347, 3.136770, 1, 10, 2, 3, 4
121, 2185, 3.155606, 1, 14, 2, 3, 4
122, 2363, 3.101566, 1, 11, 2, 3, 4
123, 2016, 3.200893, 0, 15, 2, 3, 4
124, 2186, 3.126715, 1, 13, 2, 3, 4
125, 2068, 3.137814, 1, 14, 2, 3, 4
126, 2285, 3.033260, 0, 12, 2, 3, 4
127, 2235, 3.110067, 0, 11, 2, 3, 4
128, 2217, 3.115020, 0, 14, 2, 3, 4
129, 2143, 3.076062, 0, 13, 2, 3, 4
130, 2291, 3.047577, 0, 14, 2, 3, 4
131, 2258, 2.984057, 0, 19, 2, 3, 4
132, 2270, 3.088987, 1, 20, 2, 3, 4
133, 2181, 3.125630, 1, 18, 2, 3, 4
134, 2401, 3.075385, 1, 12, 2, 3, 4
135, 2388, 3.011307, 0, 16, 2, 3, 4
136, 2173, 3.190980, 0, 12, 2, 3, 4
137, 2372, 3.071669, 1, 15, 2, 3, 4
138, 2170, 3.411521, 0, 109, 2, 3, 4
139, 2269, 3.166152, 1, 12, 2, 3, 4
140, 2320, 3.126293, 1, 15, 2, 3, 4
141, 2188, 3.140311, 0, 13, 2, 3, 4
142, 2036, 3.503929, 0, 20, 2, 3, 4
143, 1881, 2.989367, 1, 12, 2, 3, 4
144, 2330, 3.056652, 1, 12, 2, 3, 4
145, 2458, 2.988609, 0, 16, 2, 3, 4
146, 2216, 3.142148, 1, 17, 2, 3, 4
147, 2290, 3.055022, 1, 13, 2, 3, 4
148, 2041, 3.526703, 0, 21, 2, 3, 4
149, 2120, 3.304717, 0, 14, 2, 3, 4
150, 2162, 3.282146, 1, 15, 2, 3, 4
151, 2387, 3.105572, 0, 11, 2, 3, 4
152, 2303, 3.088146, 0, 12, 2, 3, 4
153, 2329, 2.992271, 1, 14, 2, 3, 4
154, 2221, 3.140477, 1, 19, 2, 3, 4
155, 2239, 3.102724, 0, 16, 2, 3, 4
156, 2195, 3.341686, 0, 23, 2, 3, 4
157, 2243, 3.077575, 0, 10, 2, 3, 4
158, 2132, 3.050657, 0, 17, 2, 3, 4
159, 2347, 3.156370, 0, 16, 2, 3, 4
160, 2360, 3.044492, 1, 14, 2, 3, 4
161, 2096, 3.599237, 0, 130, 2, 3, 4
162, 2221, 3.270149, 0, 19, 2, 3, 4
163, 2469, 3.078574, 1, 11, 2, 3, 4
164, 2224, 3.119604, 0, 12, 2, 3, 4
165, 2296, 3.177265, 0, 12, 2, 3, 4
166, 2341, 2.969671, 1, 11, 2, 3, 4
167, 1943, 3.163150, 0, 21, 2, 3, 4
168, 2066, 3.845111, 1, 216, 2, 3, 4
169, 2407, 3.050686, 1, 15, 2, 3, 4
170, 2249, 3.043575, 1, 14, 2, 3, 4
171, 2326, 3.116079, 1, 12, 2, 3, 4
172, 2293, 3.183602, 0, 12, 2, 3, 4
173, 2284, 3.385289, 0, 18, 2, 3, 4
174, 2220, 3.113964, 0, 18, 2, 3, 4
175, 1953, 3.257552, 0, 18, 2, 3, 4
176, 2286, 2.966317, 0, 11, 2, 3, 4
177, 2323, 3.013775, 1, 14, 2, 3, 4
178, 2220, 3.148198, 1, 18, 2, 3, 4
179, 2217, 3.093369, 1, 25, 2, 3, 4
180, 2333, 2.991427, 0, 11, 2, 3, 4
181, 2310, 3.109524, 0, 17, 2, 3, 4
182, 2306, 3.055507, 0, 15, 2, 3, 4
183, 2270, 3.020264, 1, 14, 2, 3, 4
184, 2410, 3.026141, 0, 13, 2, 3, 4
185, 2333, 3.040291, 1, 11, 2, 3, 4
186, 2284, 3.049475, 0, 14, 2, 3, 4
187, 2382, 2.988245, 0, 14, 2, 3, 4
188, 1854, 3.833333, 0, 140, 2, 3, 4
189, 2218, 3.230388, 1, 13, 2, 3, 4
190, 2150, 3.353953, 0, 20, 2, 3, 4
191, 2309, 3.155479, 0, 11, 2, 3, 4
192, 2180, 3.275229, 1, 13, 2, 3, 4
193, 2285, 3.056018, 1, 12, 2, 3, 4
194, 2370, 2.992827, 0, 11, 2, 3, 4
195, 2058, 3.414966, 0, 32, 2, 3, 4
196, 2100, 3.350952, 0, 30, 2, 3, 4
197, 2251, 3.057752, 1, 13, 2, 3, 4
198, 2257, 3.076207, 1, 11, 2, 3, 4
199, 2212, 3.185353, 1, 12, 2, 3, 4
200, 2037, 3.361807, 0, 12, 2, 3, 4
201, 2212, 3.021700, 1, 14, 2, 3, 4
202, 2269, 3.114588, 1, 13, 2, 3, 4
203, 2309, 3.203551, 1, 13, 2, 3, 4
204, 2286, 3.107174, 1, 14, 2, 3, 4
205, 2203, 3.147072, 1, 16, 2, 3, 4
206, 2361, 2.977975, 1, 15, 2, 3, 4
207, 2294, 3.100697, 1, 15, 2, 3, 4
208, 2262, 3.207781, 1, 18, 2, 3, 4
209, 2152, 3.259758, 1, 19, 2, 3, 4
210, 2171, 3.161677, 0, 13, 2, 3, 4
211, 2212, 3.207505, 1, 16, 2, 3, 4
212, 2414, 3.000000, 1, 10, 2, 3, 4
213, 2102, 3.064225, 0, 14, 2, 3, 4
214, 2337, 3.003851, 1, 13, 2, 3, 4
