time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 1582, 2.782554, 1, 11, 2, 2, 3
1, 1411, 2.734940, 1, 9, 2, 3, 3
2, 1682, 2.688466, 0, 12, 2, 2, 3
3, 1760, 2.865909, 1, 14, 2, 3, 3
4, 1590, 2.737736, 0, 12, 2, 2, 3
5, 1042, 2.690979, 1, 10, 2, 2, 3
6, 1314, 2.763318, 1, 11, 2, 2, 3
7, 1056, 3.019886, 0, 20, 2, 3, 4
8, 1338, 3.313901, 1, 17, 2, 3, 4
9, 1498, 2.765020, 1, 9, 2, 3, 3
10, 1557, 2.650610, 1, 13, 2, 2, 3
11, 1510, 2.849669, 1, 23, 2, 3, 3
12, 1447, 2.624741, 0, 14, 2, 2, 3
13, 1636, 2.582518, 1, 11, 2, 2, 3
14, 1345, 2.678067, 1, 11, 2, 2, 3
15, 1546, 2.674644, 1, 11, 2, 2, 3
16, 1450, 2.650345, 1, 9, 2, 2, 3
17, 1716, 2.786713, 1, 11, 2, 3, 3
18, 1318, 2.765554, 1, 14, 2, 2, 3
19, 1570, 2.756688, 1, 12, 2, 2, 3
20, 1364, 2.659091, 0, 10, 2, 2, 3
21, 1400, 2.740000, 1, 10, 2, 2, 3
22, 1854, 2.693635, 0, 11, 2, 2, 3
23, 1323, 2.673469, 0, 11, 2, 2, 3
24, 1426, 2.654278, 1, 10, 2, 2, 3
25, 1555, 2.607717, 0, 11, 2, 2, 3
26, 1312, 2.801067, 0, 10, 2, 3, 3
27, 1385, 2.672924, 0, 10, 2, 2, 3
28, 1546, 2.719922, 1, 13, 2, 2, 3
29, 1472, 2.621603, 1, 8, 2, 2, 3
30, 1305, 2.585441, 0, 9, 2, 2, 3
31, 1630, 2.746626, 0, 12, 2, 2, 3
32, 1333, 2.642911, 1, 8, 2, 2, 3
33, 1350, 2.694815, 1, 10, 2, 2, 3
34, 1359, 2.660044, 1, 9, 2, 2, 3
35, 1614, 2.646840, 0, 8, 2, 2, 3
36, 1139, 2.827919, 0, 14, 2, 3, 3
37, 1421, 2.611541, 1, 13, 2, 2, 3
38, 1441, 2.642609, 0, 15, 2, 2, 3
39, 1461, 3.196441, 0, 38, 2, 3, 4
40, 1460, 2.846575, 0, 10, 2, 3, 3
41, 1352, 2.679734, 0, 10, 2, 2, 3
42, 1600, 2.678750, 0, 12, 2, 2, 3
