time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 3363, 2.411537, 0, 12, 2, 2, 3
1, 3054, 2.697773, 1, 36, 2, 2, 3
2, 2903, 2.877024, 0, 16, 2, 3, 3
3, 3195, 2.565571, 0, 12, 2, 2, 3
4, 3301, 2.477431, 0, 9, 2, 2, 3
5, 3146, 2.621424, 0, 12, 2, 2, 3
6, 3189, 2.558796, 0, 15, 2, 2, 3
7, 3369, 2.407243, 1, 10, 2, 2, 3
8, 3235, 2.509119, 1, 11, 2, 2, 3
9, 3285, 2.481887, 0, 10, 2, 2, 3
10, 3250, 2.521538, 1, 11, 2, 2, 3
11, 3137, 2.622888, 1, 15, 2, 2, 3
12, 3115, 2.633387, 0, 28, 2, 2, 3
13, 3293, 2.471910, 1, 10, 2, 2, 3
14, 3345, 2.444245, 1, 11, 2, 2, 3
15, 3355, 2.422951, 0, 11, 2, 2, 3
16, 3342, 2.428187, 1, 13, 2, 2, 3
17, 3267, 2.507193, 0, 16, 2, 2, 3
18, 3236, 2.516378, 0, 16, 2, 2, 3
19, 3019, 2.739318, 1, 43, 2, 2, 3
20, 2689, 3.139457, 0, 14, 2, 3, 4
21, 3067, 2.689599, 1, 33, 2, 2, 3
22, 3237, 2.520544, 0, 9, 2, 2, 3
23, 3275, 2.498321, 0, 12, 2, 2, 3
24, 3282, 2.496953, 0, 13, 2, 2, 3
25, 3349, 2.413258, 0, 12, 2, 2, 3
26, 3191, 2.575995, 0, 11, 2, 2, 3
27, 3126, 2.632118, 0, 59, 2, 2, 3
28, 3296, 2.469357, 1, 11, 2, 2, 3
29, 3395, 2.375552, 1, 12, 2, 2, 3
30, 3373, 2.396087, 0, 15, 2, 2, 3
31, 3321, 2.442337, 1, 13, 2, 2, 3
32, 3379, 2.397455, 1, 12, 2, 2, 3
33, 3519, 2.292128, 0, 9, 2, 2, 3
34, 3504, 2.297945, 0, 11, 2, 2, 3
35, 3347, 2.417986, 0, 12, 2, 2, 3
36, 3127, 2.635433, 0, 50, 2, 2, 3
37, 3355, 2.423845, 1, 12, 2, 2, 3
38, 3322, 2.435280, 0, 14, 2, 2, 3
39, 3364, 2.415577, 1, 13, 2, 2, 3
40, 3343, 2.425067, 0, 12, 2, 2, 3
41, 3358, 2.426147, 1, 12, 2, 2, 3
42, 3509, 2.294386, 0, 11, 2, 2, 3
43, 3452, 2.328795, 0, 11, 2, 2, 3
44, 3432, 2.352273, 0, 14, 2, 2, 3
45, 3386, 2.381276, 1, 9, 2, 2, 3
46, 3186, 2.576585, 0, 49, 2, 2, 3
47, 3377, 2.395914, 1, 10, 2, 2, 3
48, 3350, 2.428060, 0, 11, 2, 2, 3
49, 3405, 2.372687, 1, 10, 2, 2, 3
50, 3366, 2.401367, 1, 12, 2, 2, 3
51, 2764, 3.038350, 0, 19, 2, 3, 3
52, 1870, 4.745989, 0, 136, 2, 3, 4
53, 3006, 2.767465, 0, 22, 2, 3, 3
54, 3177, 2.578533, 1, 14, 2, 2, 3
55, 1529, 4.113146, 1, 150, 2, 2, 3
56, 793, 15.385876, 1, 387, 7, 10, 13
57, 1608, 4.195896, 0, 18, 2, 3, 5
58, 3153, 3.371392, 1, 250, 2, 2, 3
59, 2987, 2.773686, 0, 19, 2, 3, 3
60, 9, 2.555556, 2, 3, 2, 3, 3
