time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 1345, 6.163569, 2, 20, 4, 6, 7
1, 1385, 5.839711, 2, 26, 4, 5, 7
2, 1437, 5.738344, 2, 22, 4, 5, 7
3, 1407, 5.813077, 1, 18, 4, 5, 7
4, 1402, 5.763909, 2, 29, 4, 5, 7
5, 1367, 6.002195, 2, 25, 4, 5, 7
6, 1375, 5.982545, 2, 27, 4, 5, 7
7, 1391, 5.864845, 2, 23, 4, 5, 7
8, 1430, 5.759441, 2, 19, 4, 5, 7
9, 1426, 5.728612, 2, 20, 4, 5, 7
10, 1411, 5.776754, 2, 19, 4, 5, 7
11, 1381, 5.905141, 1, 25, 4, 5, 7
12, 1370, 5.994891, 2, 24, 4, 5, 7
13, 1393, 5.874372, 1, 19, 4, 5, 7
14, 1402, 5.930813, 2, 27, 4, 5, 7
15, 1423, 5.751933, 2, 21, 4, 5, 7
16, 1410, 5.823404, 2, 20, 4, 5, 7
17, 1399, 5.856326, 1, 20, 4, 5, 7
18, 1417, 5.841214, 1, 18, 4, 5, 7
19, 1413, 5.831564, 2, 21, 4, 5, 7
20, 1396, 5.870344, 2, 30, 4, 5, 7
21, 1389, 5.973362, 2, 21, 4, 5, 7
22, 1402, 5.887304, 1, 21, 4, 5, 7
23, 1362, 6.095448, 2, 28, 4, 5, 7
24, 1371, 5.929978, 2, 22, 4, 5, 7
25, 1313, 6.162986, 2, 31, 4, 5, 7
26, 1384, 5.917630, 1, 22, 4, 5, 7
27, 1382, 5.880608, 2, 28, 4, 5, 7
28, 1404, 5.908120, 2, 20, 4, 5, 7
29, 1406, 5.873400, 2, 26, 4, 5, 7
30, 1374, 5.943959, 2, 28, 4, 5, 7
31, 1365, 5.932601, 2, 20, 4, 5, 7
32, 1388, 5.845101, 2, 21, 4, 5, 7
33, 1422, 5.768636, 1, 18, 4, 5, 7
34, 1421, 5.738213, 2, 19, 4, 5, 7
35, 1389, 5.787617, 2, 21, 4, 5, 7
36, 1434, 5.691074, 2, 19, 4, 5, 7
37, 1359, 5.911700, 2, 22, 4, 5, 7
38, 1294, 6.283617, 2, 25, 4, 5, 8
39, 1332, 6.075075, 2, 29, 4, 5, 7
40, 1376, 5.912064, 2, 21, 4, 5, 7
41, 1343, 6.124348, 2, 28, 4, 5, 7
42, 1364, 6.082111, 2, 23, 4, 5, 7
43, 1195, 6.856067, 2, 40, 5, 6, 8
44, 1181, 6.995766, 2, 23, 5, 6, 8
45, 987, 8.428571, 1, 61, 5, 7, 10
46, 1134, 7.288360, 2, 26, 5, 6, 9
47, 1148, 7.251742, 2, 22, 5, 6, 9
48, 1189, 6.946173, 2, 24, 5, 6, 8
49, 1197, 6.919799, 2, 27, 5, 6, 8
50, 1251, 6.598721, 2, 23, 5, 6, 8
51, 1224, 6.753268, 2, 24, 5, 6, 8
52, 1288, 6.401398, 2, 22, 4, 6, 8
53, 1309, 6.390374, 2, 20, 4, 6, 8
54, 1357, 6.039794, 2, 22, 4, 5, 7
55, 1260, 6.534921, 2, 27, 4, 6, 8
56, 1354, 6.039143, 2, 19, 4, 5, 7
57, 1384, 5.916185, 2, 21, 4, 5, 7
58, 1388, 5.875360, 2, 23, 4, 5, 7
59, 1376, 5.877180, 2, 27, 4, 5, 7
60, 3, 7.333333, 4, 10, 4, 8, 10
