time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 73, 6.013699, 3, 11, 4, 6, 8
1, 68, 6.455882, 3, 16, 5, 6, 8
2, 66, 6.681818, 3, 14, 5, 6, 8
3, 79, 6.696203, 3, 16, 5, 6, 8
4, 73, 6.342466, 3, 12, 5, 6, 7
5, 72, 6.597222, 3, 14, 5, 6, 8
6, 59, 6.610169, 3, 12, 5, 6, 8
7, 69, 6.275362, 3, 18, 5, 6, 7
8, 71, 6.281690, 3, 10, 5, 6, 8
9, 73, 6.232877, 3, 15, 4, 6, 8
10, 68, 6.500000, 3, 12, 5, 6, 8
11, 64, 7.281250, 3, 17, 5, 7, 9
12, 58, 6.517241, 3, 12, 5, 7, 8
13, 70, 6.942857, 3, 13, 5, 7, 8
14, 49, 6.530612, 3, 14, 4, 6, 8
15, 75, 5.960000, 3, 12, 4, 5, 7
16, 43, 7.883721, 4, 16, 6, 7, 9
17, 57, 7.017544, 3, 12, 5, 7, 8
18, 62, 7.951613, 4, 20, 6, 8, 10
19, 52, 7.519231, 4, 13, 6, 7, 9
20, 57, 8.526316, 5, 15, 7, 8, 10
21, 50, 8.440000, 4, 14, 6, 8, 10
22, 48, 8.708333, 4, 15, 6, 9, 11
23, 63, 9.063492, 5, 16, 7, 9, 11
24, 47, 8.617021, 5, 16, 6, 8, 11
25, 42, 9.190476, 4, 15, 7, 8, 12
26, 46, 9.173913, 5, 20, 7, 9, 11
27, 54, 8.796296, 4, 17, 6, 8, 11
28, 47, 8.382979, 4, 14, 6, 8, 11
29, 57, 7.649123, 4, 14, 6, 7, 10
30, 68, 7.779412, 4, 17, 6, 7, 9
31, 65, 7.446154, 4, 20, 5, 7, 9
32, 73, 7.547945, 3, 19, 6, 7, 9
33, 64, 7.765625, 4, 22, 5, 7, 9
34, 53, 7.584906, 3, 13, 6, 7, 10
35, 63, 6.968254, 3, 14, 5, 7, 8
36, 67, 6.895522, 3, 17, 5, 7, 9
37, 62, 6.838710, 3, 17, 5, 6, 9
38, 62, 6.161290, 3, 13, 4, 6, 8
39, 57, 7.105263, 3, 15, 5, 6, 9
40, 59, 6.152542, 3, 13, 4, 6, 7
41, 63, 7.222222, 3, 13, 5, 7, 9
42, 69, 6.782609, 3, 14, 5, 6, 8
43, 64, 6.421875, 2, 10, 5, 6, 8
44, 61, 7.000000, 3, 14, 5, 7, 9
45, 67, 6.910448, 3, 13, 5, 7, 8
46, 61, 7.360656, 3, 14, 5, 7, 10
47, 62, 6.903226, 3, 11, 5, 7, 9
48, 60, 7.583333, 4, 13, 5, 7, 10
49, 55, 7.600000, 4, 12, 5, 8, 10
50, 52, 6.826923, 3, 14, 5, 6, 8
51, 54, 7.796296, 3, 19, 6, 8, 10
52, 46, 7.217391, 4, 19, 5, 6, 9
53, 54, 7.703704, 3, 20, 5, 7, 9
54, 42, 8.428571, 4, 20, 7, 8, 10
55, 51, 7.372549, 4, 13, 6, 7, 9
56, 54, 7.092593, 4, 12, 5, 7, 9
57, 58, 7.672414, 3, 16, 5, 8, 10
58, 37, 7.189189, 3, 12, 6, 7, 8
59, 45, 7.022222, 3, 14, 5, 7, 8
