time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 58, 6.137931, 3, 12, 5, 5, 8
1, 75, 6.013333, 3, 12, 4, 6, 7
2, 71, 6.338028, 3, 11, 4, 6, 8
3, 65, 6.800000, 3, 15, 5, 7, 8
4, 66, 6.515152, 3, 10, 5, 6, 8
5, 71, 6.492958, 3, 17, 5, 6, 8
6, 62, 6.693548, 3, 12, 5, 6, 9
7, 73, 6.630137, 3, 14, 5, 6, 8
8, 72, 6.541667, 3, 13, 5, 6, 8
9, 60, 6.366667, 3, 13, 5, 6, 8
10, 67, 6.477612, 3, 15, 5, 6, 8
11, 56, 6.821429, 3, 11, 5, 7, 8
12, 63, 6.666667, 3, 14, 5, 6, 8
13, 58, 6.965517, 3, 12, 5, 7, 9
14, 60, 6.300000, 4, 17, 5, 6, 7
15, 60, 6.550000, 3, 12, 5, 6, 8
16, 65, 6.661538, 3, 13, 5, 7, 8
17, 65, 7.107692, 3, 16, 5, 7, 8
18, 79, 6.392405, 3, 12, 4, 6, 8
19, 60, 7.150000, 3, 18, 5, 6, 8
20, 48, 7.562500, 4, 15, 5, 7, 10
21, 70, 7.814286, 4, 17, 5, 8, 10
22, 57, 7.877193, 4, 14, 5, 8, 10
23, 47, 9.510638, 4, 18, 7, 9, 12
24, 36, 9.805556, 5, 19, 7, 10, 12
25, 47, 9.340426, 4, 22, 7, 9, 12
26, 34, 11.411765, 5, 20, 8, 12, 14
27, 28, 10.392857, 6, 23, 8, 10, 12
28, 40, 11.075000, 5, 20, 8, 10, 14
29, 33, 11.515152, 5, 29, 8, 12, 13
30, 41, 10.560976, 5, 20, 7, 10, 14
31, 34, 9.382353, 5, 16, 7, 9, 11
32, 43, 9.953488, 5, 20, 7, 9, 13
33, 42, 9.023810, 4, 15, 7, 9, 12
34, 47, 9.276596, 5, 22, 7, 8, 12
35, 57, 7.807018, 3, 15, 5, 7, 10
36, 59, 7.864407, 4, 14, 6, 7, 10
37, 55, 7.272727, 3, 14, 5, 7, 9
38, 56, 6.839286, 4, 13, 5, 6, 8
39, 49, 6.755102, 3, 12, 5, 7, 8
40, 67, 6.940299, 3, 15, 5, 6, 8
41, 72, 7.069444, 3, 17, 5, 7, 9
42, 61, 7.377049, 3, 14, 5, 7, 9
43, 92, 7.000000, 4, 13, 5, 7, 8
44, 64, 6.531250, 3, 17, 5, 6, 8
45, 68, 6.911765, 3, 11, 5, 7, 8
46, 59, 6.525424, 3, 15, 5, 6, 8
47, 41, 7.048780, 4, 12, 5, 7, 9
48, 58, 7.155172, 3, 13, 6, 7, 9
49, 63, 7.761905, 3, 15, 6, 8, 9
50, 57, 7.245614, 4, 20, 5, 7, 9
51, 58, 8.034483, 3, 22, 6, 7, 9
52, 50, 8.760000, 4, 15, 6, 8, 11
53, 61, 8.508197, 4, 14, 7, 8, 10
54, 63, 7.857143, 4, 16, 6, 7, 10
55, 62, 7.629032, 3, 15, 5, 8, 10
56, 64, 7.734375, 4, 14, 5, 7, 10
57, 61, 7.836066, 4, 14, 5, 7, 10
58, 72, 7.958333, 3, 16, 6, 7, 9
59, 55, 7.672727, 4, 20, 5, 8, 9
