time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 1527, 5.282253, 1, 18, 4, 5, 6
1, 1516, 5.302770, 2, 25, 4, 5, 6
2, 1510, 5.407285, 1, 19, 4, 5, 7
3, 1488, 5.353495, 1, 22, 4, 5, 6
4, 1519, 5.337722, 2, 25, 4, 5, 6
5, 1531, 5.288700, 2, 20, 4, 5, 6
6, 1483, 5.511800, 2, 39, 4, 5, 6
7, 1556, 5.178663, 2, 19, 4, 5, 6
8, 1520, 5.288816, 1, 20, 4, 5, 6
9, 1488, 5.424059, 2, 20, 4, 5, 7
10, 1467, 5.510566, 1, 28, 4, 5, 7
11, 1524, 5.290682, 2, 18, 4, 5, 6
12, 1464, 5.510246, 2, 30, 4, 5, 7
13, 1546, 5.205045, 2, 22, 4, 5, 6
14, 1581, 5.088552, 1, 17, 3, 5, 6
15, 1559, 5.196921, 1, 18, 4, 5, 6
16, 1567, 5.178685, 1, 24, 4, 5, 6
17, 1595, 5.083386, 2, 18, 3, 5, 6
18, 1558, 5.279846, 2, 21, 4, 5, 6
19, 1537, 5.255693, 1, 19, 4, 5, 6
20, 1554, 5.176963, 2, 26, 3, 4, 6
21, 1544, 5.243523, 2, 20, 4, 5, 6
22, 1562, 5.195262, 2, 26, 4, 5, 6
23, 1574, 5.137230, 2, 22, 4, 4, 6
24, 1520, 5.275000, 2, 19, 4, 5, 6
25, 1536, 5.287109, 1, 20, 4, 5, 6
26, 1523, 5.319764, 2, 19, 4, 5, 6
27, 1460, 5.502055, 2, 25, 4, 5, 6
28, 1370, 6.012409, 1, 34, 4, 5, 7
29, 1446, 5.641770, 2, 19, 4, 5, 7
30, 1523, 5.269862, 2, 18, 4, 5, 6
31, 1544, 5.176166, 2, 21, 4, 5, 6
32, 1558, 5.175866, 2, 21, 4, 5, 6
33, 1548, 5.239664, 1, 21, 4, 5, 6
34, 1512, 5.330688, 2, 21, 4, 5, 6
35, 1576, 5.190355, 1, 22, 4, 5, 6
36, 1506, 5.333333, 2, 22, 4, 5, 6
37, 1531, 5.342913, 1, 19, 4, 5, 6
38, 1586, 5.169609, 2, 22, 4, 5, 6
39, 1483, 5.485502, 1, 19, 4, 5, 7
40, 1520, 5.318421, 2, 23, 4, 5, 6
41, 1535, 5.293160, 2, 58, 3, 4, 6
42, 1431, 5.665269, 2, 27, 4, 5, 7
43, 1540, 5.343506, 2, 17, 4, 5, 6
44, 1391, 5.859094, 2, 29, 4, 5, 7
45, 1364, 6.008798, 2, 26, 4, 5, 7
46, 1493, 5.365707, 2, 21, 4, 5, 6
47, 1550, 5.238710, 2, 18, 4, 5, 6
48, 1461, 5.616701, 1, 20, 4, 5, 7
49, 1427, 5.669937, 2, 20, 4, 5, 7
50, 1390, 5.883453, 2, 20, 4, 5, 7
51, 1334, 6.057721, 2, 22, 4, 5, 7
52, 1337, 6.125654, 2, 24, 4, 5, 7
53, 1274, 6.433281, 2, 23, 4, 6, 8
54, 1235, 6.647773, 2, 25, 4, 6, 8
55, 1237, 6.658044, 2, 27, 5, 6, 8
56, 1318, 6.211684, 2, 23, 4, 5, 8
57, 1290, 6.291473, 2, 31, 4, 6, 7
58, 1350, 6.079259, 2, 20, 4, 5, 7
59, 1339, 5.984317, 2, 26, 4, 5, 7
60, 9, 77.444444, 74, 80, 75, 78, 79
