time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 1976, 4.015688, 1, 18, 3, 4, 5
1, 1996, 3.967435, 0, 15, 3, 4, 5
2, 1990, 3.996985, 1, 26, 3, 3, 5
3, 2045, 3.897311, 0, 18, 2, 3, 5
4, 1957, 4.077670, 0, 32, 3, 4, 5
5, 1951, 4.047668, 0, 18, 3, 4, 5
6, 2021, 3.960416, 0, 17, 3, 4, 5
7, 2009, 3.931807, 0, 15, 3, 4, 5
8, 1998, 3.954955, 0, 18, 3, 4, 5
9, 1973, 4.003548, 0, 21, 3, 4, 5
10, 2011, 3.926405, 0, 17, 3, 3, 5
11, 1984, 3.976310, 0, 18, 3, 4, 5
12, 2008, 3.955179, 0, 20, 3, 3, 5
13, 1983, 3.938477, 1, 17, 3, 4, 5
14, 1384, 5.865607, 0, 48, 3, 4, 7
15, 1462, 5.606019, 1, 51, 3, 5, 7
16, 1713, 4.704028, 0, 20, 3, 4, 6
17, 1819, 4.389775, 0, 21, 3, 4, 5
18, 1875, 4.198400, 1, 17, 3, 4, 5
19, 1899, 4.161137, 0, 17, 3, 4, 5
20, 1925, 4.153766, 0, 13, 3, 4, 5
21, 1758, 4.495449, 0, 15, 3, 4, 6
22, 1861, 4.273509, 0, 16, 3, 4, 5
23, 1827, 4.346470, 1, 16, 3, 4, 6
24, 1887, 4.210387, 0, 17, 3, 4, 5
25, 1915, 4.215144, 0, 14, 3, 4, 5
26, 1836, 4.346405, 0, 19, 3, 4, 5
27, 1713, 4.761238, 1, 19, 3, 4, 6
28, 1877, 4.273841, 0, 18, 3, 4, 5
29, 1577, 5.182625, 1, 26, 3, 4, 6
30, 2007, 3.915296, 0, 19, 3, 4, 5
31, 1932, 4.054348, 0, 20, 3, 4, 5
32, 1950, 4.088205, 0, 25, 3, 4, 5
33, 1498, 5.339786, 1, 80, 3, 4, 6
34, 1770, 4.569492, 0, 25, 3, 4, 6
35, 1747, 4.560389, 0, 15, 3, 4, 6
36, 1550, 5.276129, 1, 29, 3, 4, 7
37, 1759, 4.554292, 1, 20, 3, 4, 6
38, 1641, 4.944546, 0, 25, 3, 4, 6
39, 1772, 4.536682, 0, 15, 3, 4, 6
40, 1945, 4.037018, 1, 16, 3, 4, 5
41, 1939, 4.103662, 0, 19, 3, 4, 5
42, 1874, 4.265742, 1, 19, 3, 4, 5
43, 1706, 4.680539, 0, 16, 3, 4, 6
44, 1393, 5.921034, 1, 36, 4, 5, 7
45, 1465, 5.612287, 1, 29, 3, 5, 7
46, 1515, 5.328053, 0, 25, 3, 5, 7
47, 1344, 6.146577, 1, 91, 4, 5, 7
48, 1605, 5.042368, 0, 23, 3, 5, 6
49, 1472, 5.588315, 1, 23, 4, 5, 7
50, 1540, 5.331169, 1, 21, 3, 5, 6
51, 1596, 5.073308, 1, 21, 3, 4, 6
52, 1501, 5.389740, 0, 23, 3, 5, 7
53, 1595, 5.189969, 0, 26, 3, 5, 6
54, 1529, 5.275343, 0, 22, 3, 5, 7
55, 1766, 4.575878, 0, 17, 3, 4, 6
56, 1732, 4.599885, 0, 19, 3, 4, 6
57, 1785, 4.508683, 0, 20, 3, 4, 6
58, 1867, 4.212641, 0, 16, 3, 4, 5
59, 1897, 4.162889, 1, 18, 3, 4, 5
60, 5, 5.600000, 3, 11, 3, 4, 8
