time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 1430, 5.630769, 2, 24, 4, 5, 7
1, 1438, 5.570932, 2, 21, 4, 5, 7
2, 1486, 5.514805, 2, 18, 4, 5, 7
3, 1409, 5.756565, 2, 24, 4, 5, 7
4, 1476, 5.606369, 2, 18, 4, 5, 7
5, 1476, 5.474255, 2, 18, 4, 5, 6
6, 1470, 5.498639, 2, 22, 4, 5, 7
7, 1512, 5.371693, 2, 17, 4, 5, 6
8, 1408, 5.800426, 2, 22, 4, 5, 7
9, 1436, 5.641365, 2, 26, 4, 5, 7
10, 1401, 5.688794, 2, 24, 4, 5, 7
11, 1435, 5.564460, 2, 23, 4, 5, 7
12, 1437, 5.696590, 2, 29, 4, 5, 7
13, 1441, 5.582929, 2, 19, 4, 5, 7
14, 1436, 5.669916, 2, 22, 4, 5, 7
15, 1458, 5.612483, 2, 21, 4, 5, 7
16, 1473, 5.513917, 2, 28, 4, 5, 6
17, 1452, 5.578512, 2, 23, 4, 5, 7
18, 1450, 5.656552, 2, 23, 4, 5, 7
19, 1435, 5.701045, 2, 25, 4, 5, 7
20, 1425, 5.715789, 2, 22, 4, 5, 7
21, 1518, 5.380105, 2, 19, 4, 5, 6
22, 1503, 5.437126, 2, 19, 4, 5, 7
23, 1469, 5.517359, 1, 25, 4, 5, 7
24, 1423, 5.753338, 2, 21, 4, 5, 7
25, 1428, 5.742297, 2, 20, 4, 5, 7
26, 1430, 5.781818, 1, 19, 4, 5, 7
27, 1450, 5.621379, 2, 20, 4, 5, 7
28, 1498, 5.473965, 2, 20, 4, 5, 7
29, 1492, 5.404155, 2, 20, 4, 5, 6
30, 1510, 5.448344, 2, 20, 4, 5, 7
31, 1480, 5.540541, 2, 19, 4, 5, 7
32, 1447, 5.575674, 2, 22, 4, 5, 7
33, 1435, 5.636934, 2, 22, 4, 5, 7
34, 1457, 5.557310, 2, 22, 4, 5, 7
35, 1412, 5.682011, 2, 25, 4, 5, 7
36, 1502, 5.435419, 1, 21, 4, 5, 7
37, 1514, 5.375165, 2, 24, 4, 5, 6
38, 1446, 5.625864, 1, 21, 4, 5, 7
39, 1473, 5.505771, 2, 21, 4, 5, 7
40, 1448, 5.633287, 2, 24, 4, 5, 7
41, 1462, 5.547880, 1, 25, 4, 5, 7
42, 1434, 5.629010, 2, 19, 4, 5, 7
43, 1187, 6.879528, 2, 57, 4, 6, 8
44, 1206, 6.776949, 2, 24, 5, 6, 8
45, 1331, 6.154771, 2, 24, 4, 5, 7
46, 1321, 6.121120, 2, 27, 4, 5, 7
47, 1353, 6.046563, 2, 20, 4, 5, 7
48, 1355, 6.016974, 2, 23, 4, 5, 7
49, 1406, 5.827169, 2, 24, 4, 5, 7
50, 1422, 5.765120, 2, 23, 4, 5, 7
51, 1503, 5.411843, 2, 18, 4, 5, 6
52, 1506, 5.420983, 2, 21, 4, 5, 7
53, 1460, 5.595205, 2, 21, 4, 5, 7
54, 1473, 5.482010, 2, 20, 4, 5, 7
55, 1417, 5.688073, 2, 20, 4, 5, 7
56, 1451, 5.590627, 2, 22, 4, 5, 7
57, 1485, 5.521212, 2, 24, 4, 5, 7
58, 1503, 5.391883, 1, 22, 4, 5, 6
59, 1461, 5.475017, 2, 19, 4, 5, 7
60, 5, 5.000000, 3, 8, 3, 5, 7
