time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 1494, 5.391566, 1, 21, 4, 5, 6
1, 1552, 5.181701, 2, 21, 4, 5, 6
2, 1572, 5.165394, 1, 20, 4, 5, 6
3, 1524, 5.217848, 2, 23, 4, 5, 6
4, 1538, 5.271131, 2, 19, 4, 5, 6
5, 1548, 5.182171, 1, 19, 4, 5, 6
6, 1555, 5.177492, 2, 23, 4, 5, 6
7, 1578, 5.143853, 2, 18, 4, 5, 6
8, 1543, 5.237200, 2, 22, 4, 5, 6
9, 1387, 5.860130, 1, 43, 4, 5, 7
10, 1572, 5.129771, 2, 22, 4, 4, 6
11, 1528, 5.280759, 1, 24, 4, 5, 6
12, 1509, 5.450630, 2, 26, 4, 5, 6
13, 1528, 5.250000, 2, 21, 4, 5, 6
14, 1480, 5.407432, 2, 21, 4, 5, 6
15, 1490, 5.377181, 2, 23, 4, 5, 6
16, 1558, 5.227856, 2, 20, 4, 5, 6
17, 1564, 5.202046, 2, 21, 4, 5, 6
18, 1521, 5.274162, 2, 19, 4, 5, 6
19, 1459, 5.542152, 2, 19, 4, 5, 7
20, 1503, 5.373253, 2, 34, 4, 5, 6
21, 1521, 5.314267, 2, 18, 4, 5, 6
22, 1503, 5.362608, 2, 21, 4, 5, 6
23, 1546, 5.185640, 2, 22, 4, 5, 6
24, 1568, 5.170281, 2, 16, 4, 5, 6
25, 1578, 5.065906, 2, 25, 3, 4, 6
26, 1487, 5.414929, 1, 29, 4, 5, 6
27, 1509, 5.340623, 2, 29, 4, 5, 6
28, 1524, 5.337927, 2, 18, 4, 5, 6
29, 1505, 5.429900, 2, 21, 4, 5, 7
30, 1528, 5.363874, 2, 34, 4, 5, 6
31, 1514, 5.399604, 2, 27, 4, 5, 6
32, 1445, 5.671972, 2, 25, 4, 5, 7
33, 1451, 5.523088, 2, 20, 4, 5, 7
34, 1508, 5.389920, 1, 26, 4, 5, 7
35, 1537, 5.258295, 2, 21, 4, 5, 6
36, 1503, 5.338656, 2, 23, 4, 5, 7
37, 1550, 5.276129, 2, 17, 4, 5, 6
38, 1527, 5.316306, 2, 18, 4, 5, 6
39, 1542, 5.210765, 2, 19, 4, 5, 6
40, 1417, 5.755822, 1, 55, 4, 5, 7
41, 1338, 6.126308, 0, 34, 4, 5, 7
42, 1539, 5.317089, 2, 21, 4, 5, 6
43, 1496, 5.432487, 2, 25, 4, 5, 7
44, 1488, 5.456317, 2, 22, 4, 5, 6
45, 1521, 5.364892, 2, 21, 4, 5, 6
46, 1522, 5.289093, 2, 24, 4, 5, 6
47, 1545, 5.268608, 2, 18, 4, 5, 6
48, 1421, 5.722730, 2, 37, 4, 5, 7
49, 1459, 5.578478, 1, 19, 4, 5, 7
50, 1572, 5.125318, 2, 21, 3, 5, 6
51, 1528, 5.232984, 2, 22, 4, 5, 6
52, 1517, 5.317732, 1, 24, 4, 5, 6
53, 1482, 5.406883, 2, 23, 4, 5, 6
54, 1554, 5.256757, 1, 19, 4, 5, 6
55, 1609, 5.066501, 2, 22, 3, 5, 6
56, 1550, 5.185161, 2, 18, 4, 5, 6
57, 1409, 5.735983, 2, 74, 4, 5, 7
58, 1560, 5.180128, 2, 20, 4, 5, 6
59, 1553, 5.175145, 1, 22, 3, 5, 6
60, 6, 6.333333, 4, 14, 4, 4, 7
