time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 1612, 5.076303, 1, 20, 3, 4, 6
1, 1598, 5.098874, 0, 26, 3, 5, 6
2, 1576, 5.196701, 1, 25, 3, 5, 6
3, 1631, 4.998774, 1, 19, 3, 4, 6
4, 1524, 5.291995, 1, 20, 3, 5, 6
5, 1608, 5.029229, 1, 22, 3, 4, 6
6, 1574, 5.086404, 0, 30, 3, 4, 6
7, 1628, 5.016585, 1, 18, 3, 5, 6
8, 1675, 4.774925, 1, 19, 3, 4, 6
9, 1718, 4.655413, 1, 20, 3, 4, 6
10, 1718, 4.692666, 1, 16, 3, 4, 6
11, 1775, 4.483380, 1, 26, 3, 4, 6
12, 1879, 4.243214, 0, 20, 3, 4, 5
13, 1682, 4.819263, 1, 18, 3, 4, 6
14, 1710, 4.716374, 1, 19, 3, 4, 6
15, 1734, 4.641292, 1, 25, 3, 4, 6
16, 1751, 4.613364, 0, 18, 3, 4, 6
17, 1756, 4.588269, 1, 18, 3, 4, 6
18, 1633, 4.936926, 1, 28, 3, 4, 6
19, 1778, 4.527559, 1, 19, 3, 4, 6
20, 1721, 4.705404, 1, 22, 3, 4, 6
21, 1718, 4.669383, 1, 18, 3, 4, 6
22, 1719, 4.678301, 1, 18, 3, 4, 6
23, 1735, 4.608069, 1, 18, 3, 4, 6
24, 1698, 4.763840, 1, 18, 3, 4, 6
25, 1670, 4.849701, 1, 18, 3, 4, 6
26, 1794, 4.445931, 1, 20, 3, 4, 6
27, 1806, 4.451827, 1, 17, 3, 4, 6
28, 1797, 4.478575, 1, 21, 3, 4, 5
29, 1745, 4.612034, 0, 16, 3, 4, 6
30, 1692, 4.723404, 1, 19, 3, 4, 6
31, 1624, 4.979680, 1, 19, 3, 4, 6
32, 1597, 5.043832, 1, 27, 3, 4, 6
33, 1615, 5.003715, 1, 20, 3, 4, 6
34, 1654, 4.873640, 1, 21, 3, 4, 6
35, 1541, 5.258274, 1, 19, 3, 5, 6
36, 1646, 4.908870, 1, 18, 3, 4, 6
37, 1206, 6.817579, 1, 64, 4, 6, 8
38, 1346, 6.186478, 1, 40, 4, 5, 8
39, 1346, 6.283804, 0, 25, 4, 6, 8
40, 1195, 6.898745, 1, 27, 5, 6, 9
41, 1218, 6.849754, 1, 31, 4, 6, 8
42, 1139, 7.292362, 1, 28, 5, 6, 9
43, 1228, 6.690554, 1, 33, 4, 6, 8
44, 1213, 6.811212, 1, 30, 4, 6, 8
45, 1284, 6.371495, 2, 25, 4, 6, 8
46, 1249, 6.550040, 1, 24, 4, 6, 8
47, 1435, 5.735192, 1, 21, 4, 5, 7
48, 1442, 5.667129, 1, 22, 4, 5, 7
49, 1562, 5.183099, 1, 23, 3, 5, 6
50, 1638, 4.911477, 1, 20, 3, 4, 6
51, 1733, 4.680323, 1, 23, 3, 4, 6
52, 1726, 4.672074, 1, 16, 3, 4, 6
53, 1752, 4.604452, 1, 16, 3, 4, 6
54, 1609, 5.003729, 1, 78, 3, 4, 6
55, 1807, 4.467626, 1, 18, 3, 4, 5
56, 1778, 4.513498, 0, 19, 3, 4, 5
57, 1777, 4.501970, 1, 21, 3, 4, 6
58, 1812, 4.427704, 1, 17, 3, 4, 5
59, 1805, 4.396676, 1, 18, 3, 4, 5
60, 4, 3.250000, 3, 4, 3, 3, 3
