time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 1461, 5.630390, 2, 25, 4, 5, 7
1, 1531, 5.334422, 2, 24, 4, 5, 6
2, 1530, 5.328105, 2, 18, 4, 5, 6
3, 1544, 5.339378, 2, 20, 4, 5, 6
4, 1441, 5.568355, 2, 29, 4, 5, 7
5, 1538, 5.288036, 2, 21, 4, 5, 6
6, 1490, 5.480537, 2, 20, 4, 5, 6
7, 1486, 5.358681, 2, 24, 4, 5, 6
8, 1547, 5.287007, 1, 19, 4, 5, 6
9, 1471, 5.479266, 1, 19, 4, 5, 7
10, 1531, 5.293272, 2, 22, 4, 5, 6
11, 1500, 5.360667, 2, 20, 4, 5, 6
12, 1444, 5.600416, 2, 24, 4, 5, 7
13, 1501, 5.354430, 2, 21, 4, 5, 6
14, 1504, 5.373005, 2, 23, 4, 5, 6
15, 1501, 5.421053, 2, 20, 4, 5, 7
16, 1477, 5.414353, 2, 18, 4, 5, 7
17, 1505, 5.392691, 2, 27, 4, 5, 6
18, 1486, 5.397712, 2, 18, 4, 5, 7
19, 1524, 5.348425, 2, 19, 4, 5, 6
20, 1522, 5.310775, 2, 19, 4, 5, 6
21, 1504, 5.382314, 1, 25, 4, 5, 6
22, 1492, 5.461126, 2, 17, 4, 5, 6
23, 1487, 5.456624, 1, 21, 4, 5, 7
24, 1494, 5.414993, 2, 21, 4, 5, 6
25, 1526, 5.334862, 2, 19, 4, 5, 6
26, 1534, 5.342894, 2, 19, 4, 5, 6
27, 1544, 5.290803, 2, 20, 4, 5, 6
28, 1509, 5.413519, 1, 23, 4, 5, 6
29, 1526, 5.356488, 2, 21, 4, 5, 6
30, 1515, 5.380198, 2, 20, 4, 5, 6
31, 1493, 5.390489, 2, 22, 4, 5, 7
32, 1513, 5.329808, 1, 23, 4, 5, 6
33, 1494, 5.429719, 2, 21, 4, 5, 7
34, 1476, 5.463415, 2, 31, 4, 5, 6
35, 1544, 5.297927, 1, 21, 4, 5, 6
36, 1440, 5.634722, 2, 25, 4, 5, 6
37, 1474, 5.407056, 2, 24, 4, 5, 6
38, 1502, 5.376165, 2, 29, 4, 5, 6
39, 1533, 5.292890, 2, 23, 4, 5, 6
40, 1516, 5.341029, 2, 21, 4, 5, 6
41, 1220, 6.754098, 1, 57, 4, 6, 8
42, 1333, 6.135034, 1, 23, 4, 5, 7
43, 1342, 6.102086, 2, 30, 4, 5, 7
44, 1335, 6.093633, 2, 25, 4, 5, 7
45, 1294, 6.358578, 2, 24, 4, 5, 8
46, 1255, 6.539442, 2, 21, 5, 6, 8
47, 1260, 6.500000, 2, 35, 4, 6, 8
48, 1298, 6.293529, 2, 22, 4, 6, 8
49, 1320, 6.281061, 2, 28, 4, 5, 7
50, 1359, 6.021339, 2, 25, 4, 5, 7
51, 1378, 5.973875, 2, 21, 4, 5, 7
52, 1366, 6.018302, 2, 21, 4, 5, 7
53, 1429, 5.706088, 2, 26, 4, 5, 7
54, 1486, 5.528264, 2, 22, 4, 5, 6
55, 1426, 5.615708, 1, 21, 4, 5, 7
56, 1454, 5.580468, 2, 24, 4, 5, 7
57, 1345, 6.037175, 2, 60, 4, 5, 7
58, 1259, 6.432883, 1, 44, 4, 5, 7
59, 1395, 5.873118, 1, 83, 4, 5, 6
60, 1484, 5.461590, 2, 19, 4, 5, 6
61, 1462, 5.597127, 2, 24, 4, 5, 7
62, 1486, 5.449529, 2, 20, 4, 5, 7
63, 1449, 5.585921, 2, 19, 4, 5, 7
64, 1440, 5.646528, 2, 21, 4, 5, 7
65, 1414, 5.666195, 2, 25, 4, 5, 7
66, 1321, 6.175625, 2, 25, 4, 5, 7
67, 1429, 5.701190, 2, 20, 4, 5, 7
68, 1418, 5.673484, 2, 20, 4, 5, 7
69, 1402, 5.868759, 2, 25, 4, 5, 7
70, 1425, 5.757895, 2, 24, 4, 5, 7
71, 1425, 5.712982, 2, 21, 4, 5, 7
72, 1389, 5.946724, 2, 22, 4, 5, 7
73, 1402, 5.860200, 2, 20, 4, 5, 7
74, 1423, 5.790583, 2, 21, 4, 5, 7
75, 1482, 5.645074, 1, 24, 4, 5, 7
76, 1338, 6.195815, 2, 66, 4, 5, 7
77, 1452, 5.616391, 1, 20, 4, 5, 7
78, 1384, 5.799855, 2, 26, 4, 5, 7
79, 1405, 5.683986, 2, 24, 4, 5, 7
80, 1481, 5.583390, 2, 18, 4, 5, 7
81, 1497, 5.402138, 1, 22, 4, 5, 6
82, 1480, 5.538514, 2, 20, 4, 5, 7
83, 1467, 5.488071, 2, 19, 4, 5, 7
84, 1462, 5.599863, 2, 22, 4, 5, 7
85, 1442, 5.658807, 2, 21, 4, 5, 7
86, 1450, 5.545517, 2, 20, 4, 5, 7
87, 1481, 5.488184, 2, 24, 4, 5, 7
88, 1171, 7.048676, 2, 36, 4, 6, 8
89, 1360, 6.133088, 2, 23, 4, 5, 7
90, 1414, 5.794201, 2, 23, 4, 5, 7
91, 1408, 5.764915, 2, 28, 4, 5, 7
92, 1374, 5.901019, 2, 55, 4, 5, 7
93, 1389, 5.788337, 2, 22, 4, 5, 7
94, 1388, 5.937320, 2, 23, 4, 5, 7
95, 1418, 5.829337, 2, 26, 4, 5, 7
96, 1395, 5.903943, 2, 19, 4, 5, 7
97, 1402, 5.762482, 2, 20, 4, 5, 7
98, 1348, 6.100890, 2, 26, 4, 5, 7
99, 1418, 5.744711, 2, 21, 4, 5, 7
100, 6, 5.833333, 4, 9, 5, 5, 7
