time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 1398, 5.721030, 2, 26, 4, 5, 7
1, 1481, 5.518569, 2, 18, 4, 5, 7
2, 1466, 5.437244, 2, 19, 4, 5, 7
3, 1414, 5.811881, 2, 23, 4, 5, 7
4, 1402, 5.791726, 2, 24, 4, 5, 7
5, 1340, 6.133582, 2, 33, 4, 5, 7
6, 1371, 5.900073, 2, 37, 4, 5, 7
7, 1460, 5.595890, 2, 23, 4, 5, 7
8, 1444, 5.577562, 2, 27, 4, 5, 7
9, 1419, 5.670190, 2, 25, 4, 5, 7
10, 1486, 5.467699, 2, 23, 4, 5, 7
11, 1450, 5.611724, 2, 21, 4, 5, 7
12, 1463, 5.540670, 2, 26, 4, 5, 7
13, 1439, 5.610841, 2, 19, 4, 5, 7
14, 1490, 5.553691, 2, 19, 4, 5, 7
15, 1460, 5.557534, 1, 20, 4, 5, 7
16, 1418, 5.739774, 2, 21, 4, 5, 7
17, 1439, 5.590688, 2, 27, 4, 5, 7
18, 1472, 5.559103, 2, 21, 4, 5, 7
19, 1420, 5.773944, 2, 21, 4, 5, 7
20, 1414, 5.708628, 2, 22, 4, 5, 7
21, 1463, 5.514696, 2, 23, 4, 5, 7
22, 1423, 5.710471, 2, 22, 4, 5, 7
23, 1419, 5.773784, 2, 18, 4, 5, 7
24, 1462, 5.570451, 2, 29, 4, 5, 7
25, 1465, 5.505802, 1, 22, 4, 5, 7
26, 1460, 5.598630, 2, 24, 4, 5, 7
27, 1428, 5.665966, 2, 20, 4, 5, 7
28, 1419, 5.777308, 2, 19, 4, 5, 7
29, 1421, 5.771288, 2, 21, 4, 5, 7
30, 1416, 5.765537, 2, 24, 4, 5, 7
31, 1446, 5.610650, 2, 19, 4, 5, 7
32, 1385, 5.839711, 2, 21, 4, 5, 7
33, 1368, 5.879386, 2, 22, 4, 5, 7
34, 1363, 5.936170, 2, 22, 4, 5, 7
35, 1436, 5.727019, 2, 26, 4, 5, 7
36, 1465, 5.578157, 2, 22, 4, 5, 7
37, 1433, 5.730635, 1, 23, 4, 5, 7
38, 1442, 5.687240, 2, 21, 4, 5, 7
39, 1446, 5.677040, 2, 18, 4, 5, 7
40, 1427, 5.747722, 2, 22, 4, 5, 7
41, 1390, 5.853957, 2, 24, 4, 5, 7
42, 1414, 5.770156, 2, 27, 4, 5, 7
43, 1182, 6.940778, 1, 62, 4, 6, 8
44, 1332, 6.145646, 1, 21, 4, 5, 7
45, 1360, 5.945588, 2, 20, 4, 5, 7
46, 1417, 5.758645, 2, 23, 4, 5, 7
47, 1386, 5.852092, 2, 21, 4, 5, 7
48, 1453, 5.646937, 2, 24, 4, 5, 7
49, 1433, 5.674808, 2, 23, 4, 5, 7
50, 1435, 5.644599, 2, 25, 4, 5, 7
51, 1430, 5.685315, 2, 18, 4, 5, 7
52, 1507, 5.461845, 2, 25, 4, 5, 6
53, 1469, 5.553438, 2, 19, 4, 5, 7
54, 1438, 5.679416, 2, 23, 4, 5, 7
55, 1456, 5.576236, 1, 24, 4, 5, 7
56, 1439, 5.649062, 2, 24, 4, 5, 7
57, 1315, 6.234221, 2, 27, 4, 5, 7
58, 1462, 5.567715, 2, 22, 4, 5, 7
59, 1471, 5.683209, 2, 22, 4, 5, 7
60, 1326, 6.184766, 1, 74, 4, 5, 7
61, 1443, 5.670132, 2, 23, 4, 5, 7
62, 1433, 5.718772, 2, 22, 4, 5, 7
63, 1455, 5.625430, 2, 21, 4, 5, 7
64, 1428, 5.752101, 2, 27, 4, 5, 7
65, 1440, 5.661111, 1, 22, 4, 5, 7
66, 1470, 5.593197, 2, 23, 4, 5, 7
67, 1410, 5.700000, 2, 38, 4, 5, 7
68, 1512, 5.444444, 2, 17, 4, 5, 7
69, 1489, 5.542646, 2, 24, 4, 5, 7
70, 1436, 5.703343, 2, 27, 4, 5, 7
71, 1449, 5.603865, 2, 29, 4, 5, 7
72, 1392, 5.909483, 1, 26, 4, 5, 7
73, 1441, 5.656489, 2, 23, 4, 5, 7
74, 1487, 5.459987, 2, 20, 4, 5, 6
75, 1473, 5.506449, 2, 20, 4, 5, 7
76, 1410, 5.721986, 2, 22, 4, 5, 7
77, 1307, 6.222647, 2, 57, 4, 5, 7
78, 1353, 6.039911, 2, 29, 4, 5, 7
79, 1310, 6.204580, 2, 21, 4, 6, 7
80, 1347, 6.016333, 2, 22, 4, 5, 7
81, 1350, 6.046667, 2, 21, 4, 5, 7
82, 1372, 5.945335, 2, 22, 4, 5, 7
83, 1406, 5.910384, 2, 23, 4, 5, 7
84, 1365, 5.906227, 2, 23, 4, 5, 7
85, 1448, 5.692680, 2, 21, 4, 5, 7
86, 1426, 5.708976, 2, 27, 4, 5, 7
87, 1452, 5.697658, 2, 18, 4, 5, 7
88, 1499, 5.486324, 1, 21, 4, 5, 7
89, 1455, 5.625430, 2, 27, 4, 5, 7
90, 1445, 5.597924, 2, 20, 4, 5, 7
91, 1457, 5.530542, 2, 22, 4, 5, 7
92, 1466, 5.551160, 2, 22, 4, 5, 7
93, 1302, 6.263441, 2, 61, 4, 5, 7
94, 1455, 5.608247, 2, 21, 4, 5, 7
95, 1410, 5.737589, 2, 24, 4, 5, 7
96, 1431, 5.767994, 2, 21, 4, 5, 7
97, 1484, 5.444070, 2, 27, 4, 5, 6
98, 1469, 5.557522, 2, 22, 4, 5, 7
99, 1478, 5.510825, 2, 21, 4, 5, 7
100, 4, 6.750000, 5, 8, 5, 7, 8
