time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 1928, 4.077282, 1, 16, 3, 4, 5
1, 2039, 3.887200, 0, 20, 3, 3, 5
2, 1785, 4.493557, 1, 51, 3, 4, 5
3, 1971, 4.082699, 0, 14, 3, 4, 5
4, 2010, 3.955224, 0, 15, 3, 4, 5
5, 1909, 4.174437, 1, 15, 3, 4, 5
6, 1989, 3.964806, 0, 31, 2, 3, 5
7, 1953, 4.109575, 0, 17, 3, 4, 5
8, 1957, 4.040368, 0, 26, 3, 4, 5
9, 2036, 3.871316, 0, 14, 2, 3, 5
10, 2015, 3.918610, 1, 17, 3, 4, 5
11, 1943, 4.113742, 0, 18, 3, 4, 5
12, 1804, 4.447339, 0, 24, 3, 4, 5
13, 1998, 3.975475, 0, 17, 3, 3, 5
14, 1920, 4.080208, 1, 17, 3, 4, 5
15, 2021, 3.905987, 0, 16, 3, 3, 5
16, 2037, 3.898871, 1, 17, 2, 3, 5
17, 2032, 3.893701, 0, 16, 3, 3, 5
18, 2038, 3.901865, 0, 14, 3, 3, 5
19, 2063, 3.846340, 0, 18, 2, 3, 5
20, 2036, 3.888016, 0, 16, 3, 3, 5
21, 2021, 3.919842, 1, 20, 3, 3, 5
22, 1960, 4.072959, 1, 16, 3, 4, 5
23, 2064, 3.844961, 1, 19, 2, 3, 5
24, 2025, 3.952099, 1, 13, 3, 4, 5
25, 2041, 3.906418, 1, 14, 3, 3, 5
26, 2078, 3.728585, 1, 19, 2, 3, 5
27, 2028, 3.925542, 1, 15, 3, 4, 5
28, 1979, 3.986862, 1, 17, 3, 4, 5
29, 1924, 4.166320, 1, 17, 3, 4, 5
30, 1965, 4.033079, 0, 19, 3, 4, 5
31, 1555, 5.226367, 0, 55, 3, 4, 6
32, 1928, 4.166494, 1, 16, 3, 4, 5
33, 1926, 4.075286, 1, 17, 3, 4, 5
34, 1981, 3.976275, 1, 20, 3, 4, 5
35, 1963, 4.078961, 1, 18, 3, 4, 5
36, 1881, 4.257842, 0, 26, 3, 4, 5
37, 1877, 4.223761, 1, 15, 3, 4, 5
38, 1824, 4.431469, 0, 20, 3, 4, 5
39, 1811, 4.474876, 0, 25, 3, 4, 6
40, 1822, 4.385840, 1, 18, 3, 4, 6
41, 1811, 4.436223, 1, 16, 3, 4, 6
42, 1851, 4.333333, 1, 18, 3, 4, 5
43, 1715, 4.383090, 1, 18, 3, 4, 5
44, 1753, 4.799772, 1, 83, 3, 4, 6
45, 1810, 4.423204, 0, 17, 3, 4, 6
46, 1771, 4.514963, 0, 18, 3, 4, 6
47, 1824, 4.319079, 1, 19, 3, 4, 5
48, 1782, 4.470819, 1, 21, 3, 4, 6
49, 1860, 4.301075, 0, 15, 3, 4, 5
50, 1892, 4.206660, 0, 16, 3, 4, 5
51, 1908, 4.143082, 0, 16, 3, 4, 5
52, 1979, 3.985346, 1, 15, 3, 4, 5
53, 1944, 4.093621, 0, 19, 3, 4, 5
54, 1986, 4.003021, 1, 16, 3, 4, 5
55, 2003, 3.969046, 0, 14, 3, 4, 5
56, 1956, 4.091002, 1, 55, 3, 3, 5
57, 2001, 3.942029, 0, 15, 3, 4, 5
58, 1971, 4.022831, 0, 15, 3, 4, 5
59, 1973, 4.042575, 1, 15, 3, 4, 5
60, 1978, 3.982305, 0, 15, 3, 4, 5
61, 1936, 4.101756, 1, 18, 3, 4, 5
62, 1968, 4.000508, 1, 16, 3, 4, 5
63, 1954, 4.054248, 1, 15, 3, 4, 5
64, 1926, 4.111111, 1, 20, 3, 4, 5
65, 1963, 4.091696, 0, 18, 3, 4, 5
66, 1879, 4.311336, 0, 15, 3, 4, 5
67, 1771, 4.608131, 0, 52, 3, 4, 6
68, 1781, 4.460977, 1, 18, 3, 4, 6
69, 1933, 4.130367, 1, 16, 3, 4, 5
70, 1956, 4.032720, 1, 17, 3, 4, 5
71, 1898, 4.224974, 0, 15, 3, 4, 5
72, 1914, 4.161442, 0, 20, 3, 4, 5
73, 1925, 4.166753, 0, 19, 3, 4, 5
74, 1878, 4.242812, 0, 16, 3, 4, 5
75, 1860, 4.250538, 0, 19, 3, 4, 5
76, 1884, 4.231953, 0, 15, 3, 4, 5
77, 1949, 4.133915, 1, 15, 3, 4, 5
78, 1892, 4.200846, 1, 18, 3, 4, 5
79, 1764, 4.480159, 0, 72, 3, 4, 5
80, 1861, 4.292316, 0, 22, 3, 4, 5
81, 1906, 4.108604, 1, 18, 3, 4, 5
82, 1991, 3.997489, 1, 17, 3, 4, 5
83, 1919, 4.115164, 1, 15, 3, 4, 5
84, 1965, 4.036641, 0, 15, 3, 4, 5
85, 1981, 4.018173, 0, 18, 3, 4, 5
86, 1951, 4.020502, 0, 13, 3, 4, 5
87, 2008, 3.970120, 1, 15, 3, 4, 5
88, 1980, 3.971717, 0, 14, 3, 4, 5
89, 2032, 3.927657, 0, 14, 3, 4, 5
90, 1859, 4.309844, 0, 62, 3, 4, 5
91, 1901, 4.140978, 1, 18, 3, 4, 5
92, 1971, 4.004566, 1, 17, 3, 4, 5
93, 1922, 4.140479, 0, 18, 3, 4, 5
94, 1910, 4.108901, 0, 20, 3, 4, 5
95, 1951, 4.057406, 1, 16, 3, 4, 5
96, 1878, 4.205005, 1, 17, 3, 4, 5
97, 1914, 4.180773, 0, 14, 3, 4, 5
98, 1830, 4.375956, 0, 28, 3, 4, 5
99, 1915, 4.157702, 0, 17, 3, 4, 5
100, 9, 4.555556, 2, 9, 3, 3, 7
