time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 138, 13.985507, 7, 74, 11, 13, 15
1, 137, 14.007299, 7, 46, 11, 14, 15
2, 157, 12.267516, 6, 18, 10, 12, 14
3, 155, 12.393548, 7, 18, 11, 12, 14
4, 153, 12.581699, 6, 19, 10, 13, 15
5, 151, 12.682119, 7, 19, 11, 13, 14
6, 154, 12.512987, 7, 22, 10, 12, 14
7, 154, 12.435065, 6, 19, 11, 12, 14
8, 150, 12.826667, 6, 21, 11, 13, 14
9, 150, 12.833333, 6, 21, 11, 13, 15
10, 160, 12.025000, 8, 19, 10, 12, 14
11, 154, 12.409091, 7, 19, 10, 12, 14
12, 158, 12.215190, 7, 19, 11, 12, 14
13, 154, 12.506494, 7, 18, 10, 12, 15
14, 157, 12.178344, 8, 18, 10, 12, 14
15, 155, 12.354839, 7, 22, 11, 12, 14
16, 156, 12.326923, 7, 24, 10, 12, 14
17, 157, 12.280255, 6, 19, 10, 12, 14
18, 152, 12.631579, 8, 22, 11, 12, 14
19, 156, 12.262821, 6, 19, 10, 12, 14
20, 155, 12.425806, 6, 19, 11, 12, 14
21, 160, 11.987500, 7, 21, 10, 12, 14
22, 148, 12.925676, 7, 41, 11, 12, 15
23, 157, 12.280255, 7, 20, 10, 12, 14
24, 157, 12.197452, 7, 23, 10, 12, 14
25, 158, 12.158228, 7, 19, 10, 12, 14
26, 155, 12.406452, 7, 20, 10, 12, 15
27, 154, 12.376623, 7, 21, 11, 12, 14
28, 154, 12.454545, 6, 21, 10, 12, 15
29, 113, 17.070796, 8, 37, 13, 16, 20
30, 117, 16.726496, 8, 37, 13, 15, 19
31, 112, 17.366071, 7, 48, 13, 15, 18
32, 149, 12.892617, 6, 42, 10, 12, 14
33, 160, 12.031250, 6, 19, 10, 12, 14
34, 159, 12.000000, 6, 18, 10, 12, 14
35, 157, 12.242038, 5, 26, 10, 12, 14
36, 150, 12.826667, 7, 20, 11, 12, 15
37, 158, 12.158228, 7, 21, 11, 12, 14
38, 157, 12.235669, 6, 19, 10, 12, 14
39, 147, 13.163265, 7, 22, 11, 13, 15
40, 157, 12.146497, 7, 20, 10, 12, 14
41, 153, 12.601307, 6, 19, 11, 13, 15
42, 157, 12.273885, 7, 20, 10, 12, 14
43, 153, 12.477124, 6, 18, 11, 13, 14
44, 157, 12.235669, 6, 19, 10, 12, 14
45, 157, 12.171975, 7, 19, 10, 12, 14
46, 162, 11.802469, 6, 21, 10, 12, 14
47, 153, 12.627451, 6, 19, 11, 13, 15
48, 158, 12.132911, 7, 19, 10, 12, 14
49, 161, 11.888199, 6, 17, 10, 12, 14
50, 158, 12.177215, 7, 21, 10, 12, 14
51, 163, 11.717791, 7, 19, 10, 12, 14
52, 142, 13.549296, 7, 44, 11, 13, 14
53, 162, 11.950617, 6, 18, 10, 12, 14
54, 160, 11.962500, 5, 18, 10, 12, 13
55, 148, 13.000000, 6, 22, 11, 13, 15
56, 155, 12.387097, 7, 19, 10, 13, 14
57, 159, 12.012579, 6, 19, 10, 12, 14
58, 155, 12.425806, 7, 19, 10, 12, 14
59, 124, 15.596774, 8, 47, 12, 14, 17
